step,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
1_RandomInit_NoRMS,Sonar,5,0.10413821138211383,0.8991869918699187,26,60,1464.5533608752303
1_RandomInit_NoRMS,Sonar,4,0.12349535423925662,0.8801393728222997,29,60,1466.9662812496535
1_RandomInit_NoRMS,Sonar,6,0.10016550522648097,0.9033681765389081,27,60,1464.2870652498677
1_RandomInit_NoRMS,Sonar,7,0.12832462253193966,0.8752613240418118,29,60,1461.7148019578308
1_RandomInit_NoRMS,Sonar,8,0.11806271777003483,0.8847851335656214,24,60,1455.3540282920003
1_RandomInit_NoRMS,Sonar,9,0.11824099883855986,0.8844367015098722,23,60,1456.9322627079673
1_RandomInit_NoRMS,Sonar,10,0.11778106852497092,0.8849012775842044,23,60,1455.142366624903
1_RandomInit_NoRMS,Sonar,11,0.12422531939605108,0.8799070847851336,32,60,1451.5285931662656
1_RandomInit_NoRMS,Sonar,12,0.11924099883855986,0.8844367015098722,29,60,1017.2685807091184
1_RandomInit_NoRMS,Sonar,13,0.11871777003484324,0.8851335656213705,30,60,1017.688273916021
1_RandomInit_NoRMS,Sonar,14,0.10990418118466908,0.8945412311265969,33,60,1024.3356774998829
1_RandomInit_NoRMS,Sonar,15,0.10990418118466908,0.8945412311265969,33,60,1027.3314356668852
1_RandomInit_NoRMS,Sonar,16,0.11912601626016263,0.8845528455284553,29,60,1028.074069000315
1_RandomInit_NoRMS,Sonar,17,0.11872938443670149,0.8847851335656214,28,60,1030.859421167057
1_RandomInit_NoRMS,Sonar,18,0.1137334494773519,0.8896631823461092,27,60,1019.3854200420901
1_RandomInit_NoRMS,Sonar,19,0.12265040650406503,0.8804878048780488,26,60,1013.1150199999101
1_RandomInit_NoRMS,Sonar,20,0.12421370499419283,0.8802555168408827,34,60,889.3799235406332
1_RandomInit_NoRMS,Sonar,21,0.13366550522648085,0.8700348432055749,30,60,889.6710561248474
1_RandomInit_NoRMS,Sonar,22,0.12911788617886183,0.8747967479674796,31,60,875.3228937499225
1_RandomInit_NoRMS,Sonar,23,0.1332688734030197,0.870267131242741,29,60,871.0325904591009
1_RandomInit_NoRMS,Sonar,24,0.11390011614401856,0.8896631823461092,28,60,867.3456156249158
1_RandomInit_NoRMS,Sonar,25,0.1093008130081301,0.8943089430894309,28,60,860.5413608327508
1_RandomInit_NoRMS,Sonar,26,0.11496341463414637,0.8894308943089431,33,60,857.3777591669932
1_RandomInit_NoRMS,Sonar,27,0.12327700348432052,0.8800232288037166,27,60,855.8674410409294
1_RandomInit_NoRMS,WDBC,2,0.028973761838223762,0.9771308802980905,19,30,990.941825249698
1_RandomInit_NoRMS,WDBC,3,0.027578947368421015,0.9771929824561404,15,30,985.9299662080593
1_RandomInit_NoRMS,WDBC,4,0.0248728458313925,0.9789163173420278,12,30,957.7429748750292
1_RandomInit_NoRMS,WDBC,0,0.027276354603322443,0.9771619313771154,14,30,1011.6127404579893
1_RandomInit_NoRMS,WDBC,5,0.02797376183822376,0.9771308802980905,16,30,1010.4892938751727
1_RandomInit_NoRMS,WDBC,1,0.028291724887439768,0.9771464058376029,17,30,1089.1372589590028
1_RandomInit_NoRMS,Sonar,28,0.1143600464576075,0.8891986062717769,28,60,1120.0622103749774
1_RandomInit_NoRMS,Sonar,29,0.12317363530778166,0.8797909407665505,25,60,1120.4242647089995
1_RandomInit_NoRMS,WDBC,9,0.026206179164725833,0.9789163173420278,16,30,1053.9961329172365
1_RandomInit_NoRMS,WDBC,7,0.026888216115510045,0.9789007918025151,18,30,1080.1977964998223
1_RandomInit_NoRMS,WDBC,8,0.02792765098587167,0.9771774569166279,16,30,1078.187901458703
1_RandomInit_NoRMS,WDBC,6,0.02940133519639811,0.9736686849868033,10,30,1121.5862473342568
1_RandomInit_NoRMS,WDBC,10,0.027291724887439767,0.9771464058376029,14,30,1110.3480651658028
1_RandomInit_NoRMS,WDBC,11,0.024469337059463,0.9806707033069397,16,30,1108.500268000178
1_RandomInit_NoRMS,WDBC,13,0.026872845831392503,0.9789163173420278,18,30,1117.5460693328641
1_RandomInit_NoRMS,WDBC,12,0.02591228070175435,0.9771929824561404,10,30,1146.5199007503688
1_RandomInit_NoRMS,WDBC,17,0.025539512498059167,0.9789163173420278,14,30,1124.518630915787
1_RandomInit_NoRMS,WDBC,14,0.026578947368421015,0.9771929824561404,12,30,1183.5525534162298
1_RandomInit_NoRMS,WDBC,15,0.02552414221394195,0.9789318428815401,14,30,1242.5414044172503
1_RandomInit_NoRMS,WDBC,16,0.026190808880608617,0.9789318428815401,16,30,1249.9772304580547
1_RandomInit_NoRMS,WDBC,18,0.025888216115510048,0.9789007918025151,15,30,1189.2723527499475
1_RandomInit_NoRMS,WDBC,21,0.027609687936655778,0.9771619313771154,15,30,1132.3349001668394
1_RandomInit_NoRMS,WDBC,19,0.02759431765253856,0.9771774569166277,15,30,1254.4702855003998
1_RandomInit_NoRMS,WDBC,20,0.02381804067691355,0.9806551777674274,14,30,1252.4226141674444
1_RandomInit_NoRMS,WDBC,22,0.028710603943487036,0.9753764943331781,13,30,1082.2114260829985
1_RandomInit_NoRMS,WDBC,23,0.024120633442012124,0.9806862288464524,15,30,1097.6668964582495
1_RandomInit_NoRMS,Zoo,0,0.025424999999999906,0.9800000000000001,9,16,113.92198449978605
1_RandomInit_NoRMS,Zoo,1,0.023549999999999908,0.9800000000000001,6,16,113.69645091658458
1_RandomInit_NoRMS,WDBC,28,0.02659431765253856,0.9771774569166277,12,30,1065.7945428332314
1_RandomInit_NoRMS,WDBC,25,0.02548470734358022,0.9806551777674274,19,30,1215.499694291968
1_RandomInit_NoRMS,Zoo,2,0.023549999999999908,0.9800000000000001,6,16,117.09375354181975
1_RandomInit_NoRMS,WDBC,29,0.028276354603322444,0.9771619313771154,17,30,1080.3478702497669
1_RandomInit_NoRMS,Zoo,3,0.024328571428571404,0.9804761904761905,8,16,122.98392212530598
1_RandomInit_NoRMS,Zoo,4,0.023078571428571514,0.9804761904761904,6,16,138.61226412467659
1_RandomInit_NoRMS,WDBC,24,0.026236919732960596,0.9788852662630028,16,30,1355.2451893333346
1_RandomInit_NoRMS,Zoo,5,0.02479999999999991,0.9800000000000001,8,16,143.1413724590093
1_RandomInit_NoRMS,Zoo,6,0.022924999999999907,0.9800000000000001,5,16,144.89006345858797
1_RandomInit_NoRMS,Zoo,7,0.01615000000000001,0.99,10,16,147.94675566628575
1_RandomInit_NoRMS,Zoo,8,0.02479999999999991,0.9800000000000001,8,16,146.76885541621596
1_RandomInit_NoRMS,WDBC,27,0.024166744294364214,0.9806396522279149,15,30,1376.5327213332057
1_RandomInit_NoRMS,Zoo,9,0.023549999999999908,0.9800000000000001,6,16,156.052865375299
1_RandomInit_NoRMS,Zoo,10,0.025424999999999906,0.9800000000000001,9,16,155.61321920901537
1_RandomInit_NoRMS,Zoo,11,0.023549999999999908,0.9800000000000001,6,16,159.1597725409083
1_RandomInit_NoRMS,Zoo,12,0.025578571428571402,0.9804761904761905,10,16,157.8897618749179
1_RandomInit_NoRMS,Zoo,13,0.026049999999999907,0.9800000000000001,10,16,160.34183712489903
1_RandomInit_NoRMS,Zoo,14,0.02479999999999991,0.9800000000000001,8,16,165.7568345000036
1_RandomInit_NoRMS,Zoo,15,0.025578571428571402,0.9804761904761905,10,16,166.1851005423814
1_RandomInit_NoRMS,Zoo,16,0.026049999999999907,0.9800000000000001,10,16,165.81941733276471
1_RandomInit_NoRMS,Zoo,17,0.015678571428571396,0.9904761904761905,10,16,167.97169000003487
1_RandomInit_NoRMS,Zoo,18,0.026049999999999907,0.9800000000000001,10,16,164.75340816611424
1_RandomInit_NoRMS,Zoo,19,0.036575000000000024,0.97,11,16,165.5541410841979
1_RandomInit_NoRMS,Zoo,20,0.01552500000000001,0.99,9,16,165.256197208073
1_RandomInit_NoRMS,Zoo,21,0.0336035714285713,0.9704761904761906,7,16,164.52166175004095
1_RandomInit_NoRMS,Zoo,22,0.025424999999999906,0.9800000000000001,9,16,164.02256433432922
1_RandomInit_NoRMS,WDBC,26,0.025245614035087682,0.9771929824561404,8,30,1748.5208436669782
1_RandomInit_NoRMS,Zoo,23,0.025424999999999906,0.9800000000000001,9,16,164.974449750036
1_RandomInit_NoRMS,Zoo,24,0.022924999999999907,0.9800000000000001,5,16,163.2010119589977
1_RandomInit_NoRMS,Zoo,25,0.01677500000000001,0.99,11,16,162.0969377090223
1_RandomInit_NoRMS,Zoo,26,0.026674999999999907,0.9800000000000001,11,16,160.3833279167302
1_RandomInit_NoRMS,Zoo,27,0.023078571428571403,0.9804761904761905,6,16,157.09299295814708
1_RandomInit_NoRMS,Zoo,28,0.026049999999999907,0.9800000000000001,10,16,150.2759311250411
1_RandomInit_NoRMS,Zoo,29,0.022924999999999907,0.9800000000000001,5,16,138.5102401250042
2_MIInit_NoRMS,Leukemia,0,0.015937872544705314,0.9857142857142858,641,3571,1511.424521875102
2_MIInit_NoRMS,Leukemia,1,0.014226867224066837,0.9857142857142858,30,3571,1492.232273416128
2_MIInit_NoRMS,Leukemia,4,0.015509421130535614,0.9857142857142858,488,3571,1457.4789736671373
2_MIInit_NoRMS,Leukemia,5,0.013415625875104989,0.9866666666666667,77,3571,1454.5177521253936
2_MIInit_NoRMS,Leukemia,6,0.013603248389806753,0.9866666666666667,144,3571,1462.2185885421932
2_MIInit_NoRMS,Leukemia,3,0.0003080369644357323,1.0,110,3571,1499.347362041939
2_MIInit_NoRMS,Leukemia,2,0.014660919310317188,0.9857142857142858,185,3571,1525.7220841669478
2_MIInit_NoRMS,Leukemia,7,0.015257390886906379,0.9857142857142858,398,3571,1507.169628832955
2_MIInit_NoRMS,Leukemia,10,0.01365925511061325,0.9866666666666667,164,3571,1351.0963083333336
2_MIInit_NoRMS,Leukemia,11,0.01462731527783329,0.9857142857142858,173,3571,1342.7103289160877
2_MIInit_NoRMS,Leukemia,14,0.014411689402728276,0.9857142857142858,96,3571,1393.9513388751075
2_MIInit_NoRMS,Leukemia,8,0.01530305236628393,0.9866666666666667,751,3571,1463.7193877501413
2_MIInit_NoRMS,Leukemia,12,0.0003892467096051526,1.0,139,3571,1419.25159324985
2_MIInit_NoRMS,Leukemia,9,0.013743265191822994,0.9866666666666667,194,3571,1467.0292732496746
2_MIInit_NoRMS,Leukemia,15,0.01451810217226062,0.9857142857142858,134,3571,1461.4506058753468
2_MIInit_NoRMS,Leukemia,13,0.013513637636516357,0.9866666666666667,112,3571,1532.6763565419242
2_MIInit_NoRMS,Leukemia,17,0.014823338800656028,0.9857142857142858,243,3571,1396.3721593748778
2_MIInit_NoRMS,Leukemia,16,0.013947689722766707,0.9866666666666667,267,3571,1424.0228678341955
2_MIInit_NoRMS,Leukemia,18,0.014288474616953983,0.9857142857142858,52,3571,1403.0803766669706
2_MIInit_NoRMS,Leukemia,19,0.014456494779373474,0.9857142857142858,112,3571,1418.2955080410466
2_MIInit_NoRMS,Leukemia,21,0.014817738128575378,0.9857142857142858,241,3571,1407.6771981674246
2_MIInit_NoRMS,Leukemia,20,0.014680521662599462,0.9857142857142858,192,3571,1464.0084311659448
2_MIInit_NoRMS,Leukemia,22,0.014809337120454404,0.9857142857142858,238,3571,1374.3096872498281
2_MIInit_NoRMS,Leukemia,23,0.00012601512181461774,1.0,45,3571,1389.1417152089998
2_MIInit_NoRMS,Leukemia,25,0.014896147537704475,0.9857142857142858,269,3571,1330.6433813329786
2_MIInit_NoRMS,Leukemia,24,0.016777973356802766,0.9857142857142858,941,3571,1397.748491208069
2_MIInit_NoRMS,Leukemia,27,0.01437248469816373,0.9857142857142858,82,3571,1294.4190745418891
2_MIInit_NoRMS,Leukemia,28,0.00019602352282273875,1.0,70,3571,1305.2932024593465
2_MIInit_NoRMS,ColonCancer,0,0.16281730769230776,0.8371794871794871,325,2000,1261.2066531251185
2_MIInit_NoRMS,ColonCancer,1,0.20436115384615378,0.7935897435897437,3,2000,1258.9977487078868
2_MIInit_NoRMS,Leukemia,26,0.015730647677721275,0.9857142857142858,567,3571,1373.8620021669194
2_MIInit_NoRMS,Leukemia,29,0.014686122334680111,0.9857142857142858,194,3571,1343.1715533747338
2_MIInit_NoRMS,ColonCancer,2,0.13329230769230777,0.8705128205128204,1020,2000,978.0353022501804
2_MIInit_NoRMS,ColonCancer,3,0.17643807692307695,0.8217948717948718,3,2000,980.1407993752509
2_MIInit_NoRMS,ColonCancer,4,0.11919076923076916,0.8846153846153847,992,2000,982.102561250329
2_MIInit_NoRMS,ColonCancer,5,0.17643807692307684,0.8217948717948719,3,2000,979.624726541806
2_MIInit_NoRMS,ColonCancer,6,0.11190730769230763,0.8871794871794872,43,2000,977.9101696670987
2_MIInit_NoRMS,ColonCancer,7,0.13052884615384625,0.873076923076923,975,2000,977.8647302081808
2_MIInit_NoRMS,ColonCancer,8,0.13078884615384626,0.873076923076923,1027,2000,979.5447397502139
2_MIInit_NoRMS,ColonCancer,9,0.1940153846153846,0.808974358974359,980,2000,979.4298836672679
2_MIInit_NoRMS,ColonCancer,10,0.14638230769230773,0.8538461538461538,338,2000,1250.1688844170421
2_MIInit_NoRMS,ColonCancer,11,0.14624884615384617,0.8564102564102564,819,2000,1249.6552937082015
2_MIInit_NoRMS,ColonCancer,12,0.12820730769230776,0.8705128205128204,3,2000,1249.7094275001436
2_MIInit_NoRMS,ColonCancer,13,0.16337384615384615,0.8397435897435898,944,2000,1247.9589737500064
2_MIInit_NoRMS,ColonCancer,14,0.12918961538461549,0.8743589743589743,961,2000,1249.19672854105
2_MIInit_NoRMS,ColonCancer,15,0.1294765384615383,0.8692307692307694,3,2000,1247.2014562501572
2_MIInit_NoRMS,ColonCancer,16,0.15993807692307688,0.8384615384615385,3,2000,1246.8473727093078
2_MIInit_NoRMS,ColonCancer,17,0.16224461538461538,0.841025641025641,972,2000,1246.0580975832418
2_MIInit_NoRMS,ColonCancer,18,0.15993807692307688,0.8384615384615385,3,2000,960.5994374160655
2_MIInit_NoRMS,ColonCancer,19,0.15866884615384613,0.8397435897435898,3,2000,966.0699848327786
2_MIInit_NoRMS,ColonCancer,20,0.14216884615384617,0.8564102564102564,3,2000,968.2765101669356
2_MIInit_NoRMS,ColonCancer,21,0.11681730769230762,0.8871794871794872,1025,2000,968.3729774169624
2_MIInit_NoRMS,ColonCancer,22,0.14470730769230772,0.8538461538461538,3,2000,966.6334008751437
2_MIInit_NoRMS,ColonCancer,23,0.17516884615384606,0.8230769230769232,3,2000,968.179515958298
2_MIInit_NoRMS,ColonCancer,24,0.16267730769230765,0.8371794871794872,297,2000,968.3152535422705
2_MIInit_NoRMS,ColonCancer,25,0.09704653846153845,0.9025641025641026,117,2000,969.2386844167486
2_MIInit_NoRMS,ColonCancer,26,0.13198307692307704,0.8717948717948717,1012,2000,938.6103372499347
2_MIInit_NoRMS,ColonCancer,27,0.13074576923076908,0.8679487179487181,3,2000,937.7177939168178
2_MIInit_NoRMS,ColonCancer,28,0.15993807692307688,0.8384615384615385,3,2000,937.6481769578531
2_MIInit_NoRMS,Sonar,0,0.12327700348432052,0.8800232288037166,27,60,908.2467285003513
2_MIInit_NoRMS,ColonCancer,29,0.16120730769230765,0.8371794871794872,3,2000,933.128595250193
2_MIInit_NoRMS,Sonar,1,0.11924099883855986,0.8844367015098722,29,60,908.7828161669895
2_MIInit_NoRMS,Sonar,2,0.1135150987224158,0.8895470383275261,25,60,907.9708871250041
2_MIInit_NoRMS,Sonar,3,0.08970209059233449,0.9139372822299652,27,60,906.0079605840147
2_MIInit_NoRMS,Sonar,4,0.12760627177700345,0.8751451800232288,24,60,877.7730270833708
2_MIInit_NoRMS,Sonar,5,0.123506968641115,0.8797909407665505,27,60,881.1531634158455
2_MIInit_NoRMS,Sonar,6,0.10476480836236944,0.8987224157955864,27,60,881.6021270421334
2_MIInit_NoRMS,Sonar,7,0.12384030197444833,0.8797909407665505,29,60,878.0270559578203
2_MIInit_NoRMS,Sonar,8,0.1140783972125436,0.88931475029036,27,60,878.7870877501555
2_MIInit_NoRMS,Sonar,9,0.11890766550522654,0.8844367015098722,27,60,881.320405874867
2_MIInit_NoRMS,Sonar,10,0.12788792102206736,0.8750290360046458,25,60,880.7484804997221
2_MIInit_NoRMS,Sonar,11,0.12355865272938442,0.8799070847851336,28,60,884.331879708916
2_MIInit_NoRMS,Sonar,12,0.12055865272938442,0.8799070847851336,10,60,861.7585074580275
2_MIInit_NoRMS,Sonar,13,0.11884436701509873,0.8846689895470383,28,60,864.1701641250402
2_MIInit_NoRMS,Sonar,14,0.1050865272938444,0.8990708478513356,31,60,863.5984212500043
2_MIInit_NoRMS,Sonar,15,0.1191660859465738,0.8850174216027874,32,60,861.6891449159011
2_MIInit_NoRMS,Sonar,16,0.11962601626016263,0.8845528455284553,32,60,860.8701833342202
2_MIInit_NoRMS,Sonar,17,0.1140150987224158,0.8895470383275261,28,60,861.6238577091135
2_MIInit_NoRMS,Sonar,18,0.1140150987224158,0.8895470383275261,28,60,862.4079445423558
2_MIInit_NoRMS,Sonar,19,0.11405516840882697,0.8900116144018583,31,60,862.1503232498653
2_MIInit_NoRMS,Sonar,20,0.12357026713124279,0.8795586527293844,26,60,842.3877249578945
2_MIInit_NoRMS,Sonar,21,0.13176887340301982,0.8702671312427409,20,60,847.5543748745695
2_MIInit_NoRMS,Sonar,22,0.12866957026713127,0.8749128919860627,29,60,847.5827708751895
2_MIInit_NoRMS,Sonar,23,0.13456213704994197,0.8698025551684088,34,60,845.7749742078595
2_MIInit_NoRMS,Sonar,24,0.12422531939605108,0.8799070847851336,32,60,855.0321182920597
2_MIInit_NoRMS,Sonar,25,0.11978106852497092,0.8849012775842044,35,60,846.231952750124
2_MIInit_NoRMS,Sonar,26,0.11834436701509873,0.8846689895470383,25,60,847.8388206250966
2_MIInit_NoRMS,Sonar,27,0.1238519163763067,0.8794425087108013,27,60,850.1067737499252
2_MIInit_NoRMS,WDBC,0,0.025554882782176713,0.9789007918025151,14,30,705.4246365409344
2_MIInit_NoRMS,WDBC,2,0.02413600372612945,0.98067070330694,15,30,716.363197166007
2_MIInit_NoRMS,WDBC,1,0.027609687936655778,0.9771619313771154,15,30,739.1708855843171
2_MIInit_NoRMS,WDBC,4,0.029664493091134943,0.9754230709517155,16,30,731.1060083745979
2_MIInit_NoRMS,Sonar,28,0.10476480836236944,0.8987224157955864,27,60,886.579215249978
2_MIInit_NoRMS,WDBC,3,0.027578947368421015,0.9771929824561404,15,30,803.3259270000271
2_MIInit_NoRMS,WDBC,5,0.02792765098587167,0.9771774569166279,16,30,770.1217546667904
2_MIInit_NoRMS,Sonar,29,0.13697154471544717,0.8658536585365854,25,60,892.2918434580788
2_MIInit_NoRMS,WDBC,6,0.02859431765253856,0.9771774569166277,18,30,770.6882719579153
2_MIInit_NoRMS,WDBC,7,0.026307095171557094,0.9771308802980905,11,30,754.4978166660294
2_MIInit_NoRMS,WDBC,8,0.028609687936655775,0.9771619313771154,18,30,778.9678291669115
2_MIInit_NoRMS,WDBC,9,0.025872845831392502,0.9789163173420278,15,30,782.0062948749401
2_MIInit_NoRMS,WDBC,10,0.026958391554106436,0.9771464058376029,13,30,742.4806197499856
2_MIInit_NoRMS,WDBC,11,0.025539512498059167,0.9789163173420278,14,30,792.3355144173838
2_MIInit_NoRMS,WDBC,12,0.026276354603322442,0.9771619313771154,11,30,788.895413374994
2_MIInit_NoRMS,WDBC,13,0.02729172488743999,0.9771464058376027,14,30,770.1658415840939
2_MIInit_NoRMS,WDBC,17,0.024438596491228128,0.9807017543859649,16,30,707.0279039167799
2_MIInit_NoRMS,WDBC,15,0.02478730010867879,0.9806862288464524,17,30,772.2869743751362
2_MIInit_NoRMS,WDBC,14,0.025175438596491073,0.9789473684210528,13,30,784.7480841670185
2_MIInit_NoRMS,WDBC,16,0.026943021269989112,0.9771619313771154,13,30,755.3790341671556
2_MIInit_NoRMS,WDBC,18,0.024857475547275285,0.9789318428815401,12,30,798.2619248330593
2_MIInit_NoRMS,WDBC,19,0.025640428504890428,0.9771308802980905,9,30,766.8362539173104
2_MIInit_NoRMS,WDBC,21,0.026857475547275175,0.9789318428815402,18,30,746.9096065419726
2_MIInit_NoRMS,WDBC,20,0.02306582828753317,0.982425089271852,17,30,844.8718232088722
2_MIInit_NoRMS,WDBC,22,0.026276354603322442,0.9771619313771154,11,30,765.9364987909794
2_MIInit_NoRMS,WDBC,23,0.026206179164725833,0.9789163173420278,16,30,767.1417801668867
2_MIInit_NoRMS,WDBC,24,0.023848781245148314,0.9806241266884024,14,30,785.4305647080764
2_MIInit_NoRMS,WDBC,25,0.024888216115510047,0.9789007918025151,12,30,809.5719989594072
2_MIInit_NoRMS,Zoo,0,0.025424999999999906,0.9800000000000001,9,16,129.88093841588125
2_MIInit_NoRMS,WDBC,26,0.02724561403508768,0.9771929824561404,14,30,787.1968086250126
2_MIInit_NoRMS,Zoo,1,0.025424999999999906,0.9800000000000001,9,16,133.88284345902503
2_MIInit_NoRMS,Zoo,2,0.022924999999999907,0.9800000000000001,5,16,137.39652370894328
2_MIInit_NoRMS,Zoo,3,0.022453571428571403,0.9804761904761905,5,16,142.54741850029677
2_MIInit_NoRMS,WDBC,27,0.02348470734358022,0.9806551777674274,13,30,903.404886667151
2_MIInit_NoRMS,Zoo,4,0.024953571428571512,0.9804761904761904,9,16,144.64072033343837
2_MIInit_NoRMS,Zoo,5,0.026674999999999907,0.9800000000000001,11,16,146.15101712523028
2_MIInit_NoRMS,Zoo,6,0.023549999999999908,0.9800000000000001,6,16,147.81092649977654
2_MIInit_NoRMS,Zoo,7,0.01615000000000001,0.99,10,16,147.4191249157302
2_MIInit_NoRMS,WDBC,28,0.025857475547275285,0.9789318428815401,15,30,962.3758019162342
2_MIInit_NoRMS,Zoo,8,0.02417499999999991,0.9800000000000001,7,16,150.83522737491876
2_MIInit_NoRMS,Zoo,9,0.01615000000000001,0.99,10,16,161.16552645899355
2_MIInit_NoRMS,WDBC,29,0.026276354603322442,0.9771619313771154,11,30,971.9640468331054
2_MIInit_NoRMS,Zoo,10,0.026049999999999907,0.9800000000000001,10,16,160.6619639582932
2_MIInit_NoRMS,Zoo,11,0.022924999999999907,0.9800000000000001,5,16,159.43716849992052
2_MIInit_NoRMS,Zoo,12,0.023549999999999908,0.9800000000000001,6,16,164.07611154206097
2_MIInit_NoRMS,Zoo,13,0.025424999999999906,0.9800000000000001,9,16,165.69533962476999
2_MIInit_NoRMS,Zoo,14,0.03470000000000002,0.97,8,16,171.47819195780903
2_MIInit_NoRMS,Zoo,15,0.026049999999999907,0.9800000000000001,10,16,175.18658608291298
2_MIInit_NoRMS,Zoo,16,0.02417499999999991,0.9800000000000001,7,16,176.3203724171035
2_MIInit_NoRMS,Zoo,17,0.022924999999999907,0.9800000000000001,5,16,177.95754124969244
2_MIInit_NoRMS,Zoo,18,0.026674999999999907,0.9800000000000001,11,16,177.8775028330274
2_MIInit_NoRMS,Zoo,19,0.0342285714285713,0.9704761904761906,8,16,177.04779229220003
2_MIInit_NoRMS,Zoo,20,0.01615000000000001,0.99,10,16,178.9619307499379
2_MIInit_NoRMS,Zoo,21,0.0329785714285713,0.9704761904761906,6,16,175.7183510842733
2_MIInit_NoRMS,Zoo,22,0.01677500000000001,0.99,11,16,178.89288241695613
2_MIInit_NoRMS,Zoo,23,0.026049999999999907,0.9800000000000001,10,16,175.1502865422517
2_MIInit_NoRMS,Zoo,24,0.026049999999999907,0.9800000000000001,10,16,168.19051233306527
2_MIInit_NoRMS,Zoo,25,0.01677500000000001,0.99,11,16,168.9389153327793
2_MIInit_NoRMS,Zoo,26,0.026049999999999907,0.9800000000000001,10,16,169.00367012480274
2_MIInit_NoRMS,Zoo,27,0.026203571428571402,0.9804761904761905,11,16,167.38686183281243
2_MIInit_NoRMS,Zoo,28,0.026674999999999907,0.9800000000000001,11,16,159.09174804203212
2_MIInit_NoRMS,Zoo,29,0.025424999999999906,0.9800000000000001,9,16,152.80230674985796
3_MIObjective_NoRMS,Leukemia,0,0.018906228747449644,0.9857142857142858,1701,3571,1096.0927114160731
3_MIObjective_NoRMS,Leukemia,1,0.018923030763691593,0.9857142857142858,1707,3571,1081.2767363749444
3_MIObjective_NoRMS,Leukemia,2,0.018931431771812567,0.9857142857142858,1710,3571,1042.2996024577878
3_MIObjective_NoRMS,Leukemia,5,0.017859759171100508,0.9866666666666667,1664,3571,1037.7920979168266
3_MIObjective_NoRMS,Leukemia,3,0.018022178661439348,0.9866666666666667,1722,3571,1042.6001656670123
3_MIObjective_NoRMS,Leukemia,4,0.01894543345201419,0.9857142857142858,1715,3571,1041.0510363746434
3_MIObjective_NoRMS,Leukemia,6,0.017957770932511878,0.9866666666666667,1699,3571,1040.9128753342666
3_MIObjective_NoRMS,Leukemia,7,0.018886626395167368,0.9857142857142858,1694,3571,1043.2734666247852
3_MIObjective_NoRMS,Leukemia,8,0.018024978997479672,0.9866666666666667,1723,3571,1060.7962319171056
3_MIObjective_NoRMS,Leukemia,9,0.018066984038084547,0.9866666666666667,1738,3571,1062.0560154160485
3_MIObjective_NoRMS,Leukemia,11,0.01889222706724802,0.9857142857142858,1696,3571,1061.0214511249214
3_MIObjective_NoRMS,Leukemia,10,0.01807538504620552,0.9866666666666667,1741,3571,1063.466927292291
3_MIObjective_NoRMS,Leukemia,12,0.0187998159779173,0.9857142857142858,1663,3571,1066.0770358750597
3_MIObjective_NoRMS,Leukemia,13,0.017870960515261807,0.9866666666666667,1668,3571,1064.688865417149
3_MIObjective_NoRMS,Leukemia,14,0.01906584790174816,0.9857142857142858,1758,3571,1067.5870545422658
3_MIObjective_NoRMS,Leukemia,15,0.018895027403288345,0.9857142857142858,1697,3571,1072.4397286251187
3_MIObjective_NoRMS,Leukemia,16,0.01790736488378603,0.9866666666666667,1681,3571,1073.1084491657093
3_MIObjective_NoRMS,Leukemia,17,0.018965035804296464,0.9857142857142858,1722,3571,1072.997694000136
3_MIObjective_NoRMS,Leukemia,18,0.01884742169060282,0.9857142857142858,1680,3571,1066.3964300411753
3_MIObjective_NoRMS,Leukemia,19,0.018889426731207696,0.9857142857142858,1695,3571,1071.1244396250695
3_MIObjective_NoRMS,Leukemia,21,0.018925831099731918,0.9857142857142858,1708,3571,1069.4835440833122
3_MIObjective_NoRMS,Leukemia,20,0.018872624714965744,0.9857142857142858,1689,3571,1071.8111095828936
3_MIObjective_NoRMS,Leukemia,22,0.018998639836780365,0.9857142857142858,1734,3571,1067.6047372082248
3_MIObjective_NoRMS,Leukemia,23,0.017966171940632852,0.9866666666666667,1702,3571,1067.711525583174
3_MIObjective_NoRMS,Leukemia,24,0.018861423370804445,0.9857142857142858,1685,3571,1069.3390213330276
3_MIObjective_NoRMS,Leukemia,25,0.018970636476377114,0.9857142857142858,1724,3571,1070.2517155418172
3_MIObjective_NoRMS,Leukemia,26,0.018827819338320548,0.9857142857142858,1673,3571,1066.2605793750845
3_MIObjective_NoRMS,ColonCancer,0,0.14975230769230774,0.8538461538461538,1012,2000,1041.579952124972
3_MIObjective_NoRMS,Leukemia,27,0.01889222706724802,0.9857142857142858,1696,3571,1069.6484909579158
3_MIObjective_NoRMS,Leukemia,28,0.01889222706724802,0.9857142857142858,1696,3571,1069.9146560002118
3_MIObjective_NoRMS,Leukemia,29,0.01880541664999795,0.9857142857142858,1665,3571,1071.9469079589471
3_MIObjective_NoRMS,ColonCancer,1,0.19660384615384602,0.8064102564102565,990,2000,1043.7973940842785
3_MIObjective_NoRMS,ColonCancer,2,0.11788153846153838,0.885897435897436,984,2000,1043.0086838747375
3_MIObjective_NoRMS,ColonCancer,3,0.16353884615384615,0.8397435897435898,977,2000,1042.0341724157333
3_MIObjective_NoRMS,ColonCancer,4,0.13315730769230777,0.8705128205128204,993,2000,1040.7660851250403
