algorithm,dataset,run_id,heldout_accuracy,train_cv_fitness,n_selected_features,n_total_features,runtime_seconds
COA,Vote,17,0.9148936170212766,0.07331756756756752,6,16,485.94196837511845
COA,Vote,18,1.0,0.03870945945945952,2,16,484.8059585420415
COA,Vote,19,0.9148936170212766,0.05191216216216232,6,16,484.5412575828377
COA,Vote,20,0.7872340425531915,0.24206081081081077,2,16,482.0819935409818
COA,Vote,21,0.9787234042553191,0.0393344594594593,3,16,485.9712327499874
COA,Vote,22,0.9787234042553191,0.10007432432432445,6,16,484.5521140419878
COA,Vote,23,0.9361702127659575,0.06796621621621611,6,16,481.3225836670026
COA,Vote,24,0.9361702127659575,0.03933445945945952,3,16,459.5017261658795
COA,Vote,26,0.8297872340425532,0.15233783783783775,4,16,461.7007281668484
COA,Vote,27,0.8297872340425532,0.17971959459459463,5,16,461.95482887513936
COA,Vote,25,0.8723404255319149,0.16964189189189186,6,16,464.18195399991237
COA,Vote,28,0.9787234042553191,0.03335810810810811,2,16,453.61315920809284
COA,Vote,29,0.9148936170212766,0.05441216216216211,10,16,449.896550959209
COA,WDBC,0,0.9473684210526315,0.04851648351648358,15,30,941.9118637910578
COA,WDBC,1,0.956140350877193,0.041989010989011075,15,30,1053.5208022079896
COA,WDBC,2,0.9298245614035088,0.04500732600732608,11,30,916.6463982078712
COA,WDBC,6,0.9035087719298246,0.07480219780219777,9,30,888.7389755002223
COA,WDBC,3,0.956140350877193,0.04918315018315025,17,30,932.0147959159222
COA,WDBC,5,0.9649122807017544,0.05621978021978026,12,30,943.0383727501612
COA,WDBC,7,0.956140350877193,0.04534065934065941,12,30,915.747702792054
COA,WDBC,4,0.9736842105263158,0.04918315018315025,17,30,1022.6266122090165
COA,WDBC,8,0.9736842105263158,0.03730402930402941,14,30,972.8391382498667
COA,WDBC,9,0.9824561403508771,0.06274725274725276,12,30,960.4512572919484
COA,WDBC,10,0.9736842105263158,0.05220146520146525,13,30,883.5955897909589
COA,WDBC,14,0.956140350877193,0.040146520146520245,16,30,871.2995917089283
COA,WDBC,15,0.9473684210526315,0.03512820512820524,14,30,853.8431189169642
COA,WDBC,13,0.9736842105263158,0.031776556776556684,17,30,961.4431970410515
COA,WDBC,11,0.9298245614035088,0.05069230769230753,15,30,988.6066673330497
COA,WDBC,12,0.9649122807017544,0.04551648351648358,6,30,1089.7697642920539
COA,WDBC,16,0.9473684210526315,0.05186813186813191,12,30,937.6541599167977
COA,WDBC,18,0.9912280701754386,0.05655311355311359,13,30,831.6508355420083
COA,WDBC,17,0.9736842105263158,0.039479853479853576,14,30,936.2759621660225
COA,WDBC,19,0.9649122807017544,0.07446886446886454,8,30,993.3445072090253
COA,WDBC,22,0.956140350877193,0.03228571428571418,12,30,949.4125284170732
COA,WDBC,20,0.9649122807017544,0.04449816849816858,16,30,1042.2590760840103
COA,WDBC,21,0.9298245614035088,0.05655311355311359,13,30,1030.349134667078
COA,WDBC,23,0.9473684210526315,0.03897069597069608,19,30,975.0935441250913
COA,WDBC,24,0.9122807017543859,0.049025641025640866,10,30,969.9331273338757
COA,WDBC,25,0.9824561403508771,0.03479487179487169,13,30,989.2708027090412
COA,WDBC,26,0.9824561403508771,0.036952380952380855,26,30,1070.6709724999964
COA,WDBC,27,0.9824561403508771,0.039479853479853576,14,30,1052.0548839578405
COA,WDBC,28,0.9736842105263158,0.036970695970695855,13,30,1051.4691625840496
COA,WDBC,29,0.9473684210526315,0.05655311355311359,13,30,1028.253340791911
COA,WaveformEW,0,0.759,0.24384250000000002,22,40,5947.28612529207
COA,WaveformEW,1,0.792,0.21885500000000002,26,40,5923.295193541795
COA,WaveformEW,2,0.763,0.23322500000000004,32,40,6111.288670750102
COA,WaveformEW,3,0.777,0.2146325,20,40,6214.768469166011
COA,WaveformEW,4,0.749,0.24309999999999998,22,40,6218.193724374985
COA,WaveformEW,5,0.685,0.2918400000000001,15,40,6272.279603499919
COA,WaveformEW,6,0.794,0.25448,20,40,6286.381092291791
COA,WaveformEW,7,0.748,0.24654500000000004,14,40,6299.8129460839555
COA,WaveformEW,9,0.781,0.2260300000000001,25,40,6150.648490332998
COA,WaveformEW,8,0.78,0.23644499999999993,33,40,6210.126842583064
COA,WaveformEW,10,0.73,0.28146249999999995,22,40,6243.662091500126
COA,WaveformEW,11,0.698,0.309915,18,40,6306.96552245901
COA,WaveformEW,12,0.747,0.27105999999999997,19,40,6323.596774667036
COA,WaveformEW,14,0.779,0.23246750000000008,26,40,6230.20768070803
COA,WaveformEW,13,0.497,0.46509750000000005,18,40,6316.8839004589245
COA,WaveformEW,15,0.785,0.22799999999999987,21,40,6324.034886874957
COA,WaveformEW,16,0.758,0.22999749999999997,28,40,6201.012938583037
COA,WaveformEW,17,0.764,0.24236499999999994,25,40,6193.075053667184
COA,WaveformEW,18,0.797,0.2190925000000001,22,40,6197.00094037503
COA,WaveformEW,19,0.796,0.22158250000000002,28,40,6172.5846046251245
COA,WaveformEW,20,0.791,0.22329750000000007,21,40,6239.239249957958
COA,WaveformEW,21,0.786,0.23096500000000003,19,40,6240.890825750073
COA,WaveformEW,23,0.762,0.24733249999999993,32,40,6172.640368124936
COA,WaveformEW,22,0.713,0.3039724999999999,17,40,6290.23770391685
COA,Zoo,0,1.0,0.14174999999999996,9,16,283.05825724988244
COA,Zoo,1,0.8571428571428571,0.130625,11,16,283.2979645000305
COA,Zoo,2,0.7619047619047619,0.14112499999999997,8,16,281.26409183396026
COA,Zoo,3,0.8571428571428571,0.06937499999999999,12,16,281.2904003330041
COA,Zoo,4,0.8095238095238095,0.2135,5,16,281.4567736671306
COA,Zoo,5,0.8571428571428571,0.11887500000000004,12,16,280.89902575011365
COA,Zoo,6,0.8571428571428571,0.065625,6,16,278.89538191701286
COA,Zoo,7,0.9047619047619048,0.13,10,16,280.10467012482695
COA,Zoo,8,0.9047619047619048,0.16649999999999998,9,16,278.4276872498449
COA,Zoo,9,0.8095238095238095,0.15225000000000002,6,16,278.1450742089655
COA,Zoo,10,0.9047619047619048,0.11762500000000005,10,16,281.5735047501512
COA,Zoo,11,0.8571428571428571,0.10524999999999998,10,16,282.35430604196154
COA,Zoo,12,1.0,0.08299999999999996,14,16,279.7429031659849
COA,Zoo,13,0.8095238095238095,0.26425,7,16,280.2556042089127
COA,Zoo,14,0.7619047619047619,0.16524999999999998,7,16,279.8873358340934
COA,Zoo,15,0.9047619047619048,0.14112499999999997,8,16,279.6813422909472
COA,Zoo,16,0.8571428571428571,0.05637500000000004,11,16,277.6401128328871
COA,Zoo,17,0.8571428571428571,0.14299999999999996,11,16,278.24467950011604
COA,Zoo,18,0.8571428571428571,0.154125,9,16,286.72897904203273
COA,Zoo,19,0.9047619047619048,0.1275,6,16,286.957535790978
COA,Zoo,20,0.8571428571428571,0.14049999999999996,7,16,280.48038883297704
COA,Zoo,21,0.8095238095238095,0.11825000000000005,11,16,280.8000769170467
COA,Zoo,22,0.9523809523809523,0.14049999999999996,7,16,283.8952819169499
COA,Zoo,23,0.9047619047619048,0.129375,9,16,282.6302545829676
COA,Zoo,24,0.8571428571428571,0.17825000000000005,8,16,282.7464112499729
COA,Zoo,25,0.8095238095238095,0.13,10,16,282.26323979208246
COA,Zoo,26,0.7619047619047619,0.14049999999999996,7,16,280.11285145790316
COA,Zoo,27,0.9047619047619048,0.11762500000000005,10,16,279.5152577080298
COA,Zoo,28,0.8571428571428571,0.10649999999999998,12,16,280.1948208750691
COA,Zoo,29,0.9047619047619048,0.128125,7,16,279.4986623339355
COA,WaveformEW,24,0.803,0.23715999999999998,22,40,5902.878191957949
GWO,BreastEW,0,0.9562043795620438,0.05633537206931692,5,9,235.71519912499934
GWO,BreastEW,1,0.9416058394160584,0.06020203873598374,2,9,234.850634082919
COA,WaveformEW,25,0.76,0.2614,16,40,6007.189123583026
GWO,BreastEW,2,0.9562043795620438,0.042525178389398455,4,9,256.520123582799
GWO,BreastEW,3,0.9416058394160584,0.056351885830784966,5,9,258.8768239580095
GWO,BreastEW,4,0.9781021897810219,0.04972517838939861,4,9,256.05205249995925
GWO,BreastEW,5,0.9708029197080292,0.046847094801223135,3,9,264.7898230839055
GWO,BreastEW,6,0.9562043795620438,0.06064077471967367,4,9,262.0382230828982
GWO,BreastEW,8,0.927007299270073,0.05949663608562702,3,9,260.5975824999623
GWO,BreastEW,7,0.927007299270073,0.04868012232415902,3,9,263.7109400841873
COA,WaveformEW,26,0.781,0.21538500000000002,24,40,5816.77040275
GWO,BreastEW,9,0.9343065693430657,0.04619123343526988,4,9,263.65057720802724
GWO,BreastEW,10,0.9343065693430657,0.05591314984709482,3,9,273.40953054185957
GWO,BreastEW,11,0.948905109489051,0.04866360856269119,3,9,273.5482028750703
GWO,BreastEW,12,0.9635036496350365,0.05450234454638115,5,9,275.80482645798475
GWO,BreastEW,13,0.9635036496350365,0.03633720693170247,5,9,284.9583152080886
GWO,BreastEW,14,0.9781021897810219,0.042930886850152845,6,9,286.21321433293633
COA,WaveformEW,27,0.777,0.24706500000000006,24,40,5855.659402624937
GWO,BreastEW,15,0.927007299270073,0.07835066258919482,2,9,290.66015633312054
GWO,BreastEW,17,0.9416058394160584,0.0642903160040776,4,9,292.2607624998782
GWO,BreastEW,16,0.9635036496350365,0.04108134556574925,6,9,296.0759965421166
GWO,BreastEW,18,0.9781021897810219,0.05525728848114179,4,9,297.401659041876
GWO,BreastEW,19,0.9416058394160584,0.06571763506625898,2,9,294.6443334999494
GWO,BreastEW,20,0.9416058394160584,0.06069031600407758,4,9,303.61066391691566
COA,WaveformEW,28,0.704,0.28590250000000006,16,40,5917.136572459014
GWO,BreastEW,21,0.9635036496350365,0.04585851172273179,7,9,307.5507027080748
GWO,BreastEW,23,0.948905109489051,0.05588012232415906,3,9,304.81629729201086
GWO,BreastEW,22,0.9562043795620438,0.06287951070336392,6,9,306.69647612515837
GWO,BreastEW,24,0.9416058394160584,0.032048318042813544,6,9,306.7825377921108
GWO,BreastEW,25,0.9562043795620438,0.046141692150866415,4,9,306.51313295797445
GWO,BreastEW,26,0.9635036496350365,0.0364197757390417,5,9,299.1259054169059
COA,WaveformEW,29,0.66,0.32300749999999995,8,40,6097.906443417072
GWO,BreastEW,27,0.9708029197080292,0.047236289500509704,5,9,299.36388454097323
GWO,BreastEW,28,0.9343065693430657,0.09950948012232429,3,9,268.7612283339258
GWO,BreastEW,29,0.927007299270073,0.05160774719673796,4,9,260.8335242080502
GWO,ColonCancer,0,0.6153846153846154,0.2096100000000001,1002,2000,450.83810591697693
GWO,ColonCancer,1,0.8461538461538461,0.26698500000000014,1037,2000,425.1348940001335
GWO,ColonCancer,2,0.8461538461538461,0.32391500000000006,983,2000,422.0354737909511
GWO,ColonCancer,3,0.8461538461538461,0.24691500000000002,983,2000,427.7433241249528
GWO,ColonCancer,4,0.8461538461538461,0.3065800000000001,1036,2000,428.6407149999868
GWO,ColonCancer,5,0.7692307692307693,0.36813000000000007,1026,2000,428.0923349589575
GWO,ColonCancer,6,0.7692307692307693,0.308575,995,2000,437.0194972921163
GWO,ColonCancer,7,0.6923076923076923,0.27130000000000004,1020,2000,439.19914020900615
GWO,ColonCancer,8,0.7692307692307693,0.2690950000000001,1019,2000,439.48589316685684
GWO,ColonCancer,10,0.6153846153846154,0.22518499999999997,1037,2000,438.7868189159781
GWO,ColonCancer,9,0.6923076923076923,0.30430999999999997,1022,2000,441.6982199170161
GWO,ColonCancer,11,0.7692307692307693,0.18749000000000007,978,2000,442.6835029160138
GWO,ColonCancer,13,0.6923076923076923,0.24922999999999992,1006,2000,441.81324545899406
GWO,ColonCancer,12,0.7692307692307693,0.24916000000000013,992,2000,444.1654785000719
GWO,ColonCancer,14,0.9230769230769231,0.308505,981,2000,442.74536691699177
GWO,ColonCancer,15,0.8461538461538461,0.28888499999999995,1017,2000,444.0299154170789
GWO,ColonCancer,16,0.6923076923076923,0.20751499999999998,1023,2000,445.17066158284433
GWO,ColonCancer,17,0.7692307692307693,0.22503999999999985,1008,2000,442.0151354998816
GWO,ColonCancer,18,0.6153846153846154,0.18545500000000006,1011,2000,446.3912578749005
GWO,ColonCancer,19,0.8461538461538461,0.3901200000000001,1024,2000,444.7814460839145
GWO,ColonCancer,20,0.6923076923076923,0.26902500000000007,1005,2000,443.55175108392723
GWO,ColonCancer,21,0.9230769230769231,0.24700000000000003,1000,2000,445.72591741592623
GWO,ColonCancer,22,0.6923076923076923,0.34807,974,2000,441.5879825830925
GWO,ColonCancer,23,0.6923076923076923,0.251495,1019,2000,441.8432217091322
GWO,ColonCancer,24,0.6153846153846154,0.36814,1028,2000,422.8385244579986
GWO,Diabetes,0,0.6428571428571429,0.3384007397041184,5,8,250.8083279170096
GWO,ColonCancer,25,0.6923076923076923,0.14808500000000005,1017,2000,405.841561709065
GWO,ColonCancer,26,0.7692307692307693,0.18750000000000006,980,2000,407.60367079102434
GWO,Diabetes,1,0.7727272727272727,0.28606347461015597,7,8,251.68421637522988
GWO,ColonCancer,27,0.7692307692307693,0.18321000000000004,1002,2000,400.88715420803055
GWO,ColonCancer,28,0.6923076923076923,0.22488999999999987,978,2000,401.6711589999031
GWO,ColonCancer,29,0.7692307692307693,0.22503499999999999,1007,2000,402.56747720902786
GWO,Diabetes,2,0.7597402597402597,0.2525259896041583,6,8,316.7952036249917
GWO,Diabetes,3,0.6883116883116883,0.3335054978008796,5,8,333.3123414579313
GWO,Diabetes,4,0.6428571428571429,0.35199830067972815,3,8,329.7858703751117
GWO,Diabetes,5,0.6428571428571429,0.35774420231907234,5,8,339.8522385000251
GWO,Diabetes,6,0.6493506493506493,0.3419932027189124,4,8,339.76141033298336
GWO,Diabetes,7,0.6038961038961039,0.3801364454218312,1,8,336.05993358278647
GWO,Diabetes,8,0.6428571428571429,0.3644902039184326,4,8,345.9428306668997
GWO,Diabetes,9,0.7207792207792207,0.3705694722111155,5,8,347.3911106248852
GWO,Diabetes,10,0.6038961038961039,0.3769169332267092,1,8,346.9024687090423
GWO,Diabetes,11,0.6363636363636364,0.3823162734906037,4,8,349.37109216605313
GWO,Diabetes,12,0.6883116883116883,0.34130007996801276,6,8,350.1123258750886
GWO,Diabetes,13,0.6623376623376623,0.36527568972411034,2,8,341.7599579580128
GWO,Diabetes,14,0.7207792207792207,0.28792822870851653,2,8,343.92363716685213
GWO,Diabetes,15,0.7077922077922078,0.34042303078768477,4,8,348.73194779106416
GWO,Diabetes,16,0.7142857142857143,0.2933539584166333,5,8,349.9808199161198
GWO,Diabetes,17,0.7727272727272727,0.2602941823270692,7,8,351.57109991600737
GWO,Diabetes,18,0.7142857142857143,0.28102389044382253,3,8,339.10850674984977
GWO,Diabetes,19,0.6168831168831169,0.3565205917632947,4,8,344.4808825838845
GWO,Diabetes,20,0.6298701298701299,0.32557546981207514,5,8,349.1852609170601
GWO,Diabetes,21,0.6168831168831169,0.31100849660135954,5,8,343.38173833303154
GWO,Diabetes,22,0.6428571428571429,0.34192722910835666,4,8,344.1667583750095
GWO,Diabetes,23,0.7532467532467533,0.25417532986805275,6,8,347.5599868330173
GWO,Diabetes,24,0.6168831168831169,0.3500551779288285,4,8,345.8656874168664
GWO,Diabetes,25,0.6688311688311688,0.32648320671731307,2,8,342.8609472499229
GWO,Diabetes,26,0.6363636363636364,0.3673639544182326,1,8,341.3021661248058
GWO,Diabetes,27,0.6038961038961039,0.37011815273890447,2,8,341.0668235409539
GWO,Diabetes,28,0.6038961038961039,0.3520114954018393,3,8,344.0994261249434
GWO,Diabetes,29,0.7467532467532467,0.30845571771291486,3,8,346.97268349980004
GWO,GermanCredit,0,0.67,0.31016250000000006,9,20,465.36715070786886
GWO,GermanCredit,1,0.7,0.2656124999999999,9,20,471.12353237508796
GWO,GermanCredit,2,0.655,0.34059999999999996,8,20,465.7702734998893
GWO,GermanCredit,3,0.67,0.2970499999999999,10,20,473.6780345418956
GWO,GermanCredit,4,0.77,0.30521249999999994,9,20,476.76683195796795
GWO,GermanCredit,5,0.685,0.2958125,10,20,479.7487883749418
GWO,GermanCredit,6,0.73,0.31089999999999995,8,20,474.9120839589741
GWO,GermanCredit,7,0.71,0.3314625,12,20,482.3684331669938
GWO,GermanCredit,8,0.715,0.274775,10,20,475.9690948750358
GWO,GermanCredit,9,0.76,0.2836999999999999,13,20,485.3397235001903
GWO,GermanCredit,10,0.68,0.3089249999999999,9,20,485.22934137494303
GWO,GermanCredit,11,0.65,0.30100000000000005,8,20,477.93905662512407
GWO,GermanCredit,12,0.72,0.338625,9,20,481.97874141600914
GWO,GermanCredit,13,0.72,0.27032499999999987,11,20,481.20248016598634
GWO,GermanCredit,14,0.73,0.33788749999999995,10,20,485.57872029207647
GWO,GermanCredit,15,0.66,0.3133750000000001,8,20,477.3965445419308
GWO,GermanCredit,16,0.665,0.32227500000000003,6,20,473.0124844999518
GWO,GermanCredit,17,0.74,0.26932499999999987,9,20,471.8564757918939
GWO,GermanCredit,18,0.63,0.310425,12,20,489.03237075009383
GWO,GermanCredit,19,0.68,0.314875,11,20,484.0324723338708
GWO,GermanCredit,20,0.675,0.3391249999999999,10,20,479.749295250047
GWO,GermanCredit,21,0.655,0.32625,9,20,480.3908253328409
GWO,GermanCredit,23,0.695,0.34554999999999997,8,20,472.44760162499733
GWO,GermanCredit,22,0.635,0.33219999999999994,11,20,480.53242424991913
GWO,GermanCredit,24,0.685,0.30695000000000006,10,20,480.6555019170046
GWO,GermanCredit,25,0.72,0.2740375,11,20,475.89912304119207
GWO,GermanCredit,26,0.665,0.34504999999999997,7,20,477.9100740419235
GWO,HeartDisease,0,0.85,0.22038543371522107,4,13,215.73537437501363
GWO,GermanCredit,27,0.705,0.2671124999999999,12,20,485.2171231668908
GWO,HeartDisease,1,0.7333333333333333,0.24744312602291316,7,13,216.94394716597162
GWO,HeartDisease,2,0.6833333333333333,0.2924206219312602,5,13,215.23493324988522
GWO,GermanCredit,28,0.78,0.2799875,13,20,483.55576575011946
GWO,HeartDisease,3,0.7166666666666667,0.2504684942716859,5,13,216.76366162509657
GWO,HeartDisease,4,0.7833333333333333,0.2314697217675941,7,13,215.37402945803478
GWO,HeartDisease,5,0.8166666666666667,0.3073614975450083,4,13,212.72388062509708
GWO,HeartDisease,6,0.85,0.22355012274959085,8,13,215.89765333291143
GWO,HeartDisease,7,0.7666666666666667,0.18598629296235686,8,13,213.3762092080433
GWO,GermanCredit,29,0.69,0.3081875,10,20,480.82079437491484
GWO,HeartDisease,8,0.7833333333333333,0.30848179214402616,5,13,214.79924033302814
GWO,HeartDisease,9,0.8,0.3016824877250408,7,13,214.8139863330871
GWO,HeartDisease,10,0.6666666666666666,0.2532821194762685,9,13,215.85940370801836
GWO,HeartDisease,11,0.7,0.25174365793780695,7,13,216.80053395801224
GWO,HeartDisease,12,0.8166666666666667,0.2599058919803602,7,13,214.76725708297454
GWO,HeartDisease,13,0.8666666666666667,0.27995785597381334,5,13,215.0892127919942
GWO,HeartDisease,14,0.7333333333333333,0.2041280687397708,5,13,215.70003866706975
GWO,HeartDisease,15,0.8,0.30582815057283147,6,13,215.2037332081236
GWO,HeartDisease,16,0.8333333333333334,0.33487868248772507,6,13,213.9075935841538
GWO,HeartDisease,17,0.8166666666666667,0.20652352700491006,8,13,213.53702912502922
GWO,HeartDisease,18,0.7666666666666667,0.18159799509001637,8,13,215.22792520793155
GWO,HeartDisease,20,0.7166666666666667,0.24726759410801974,7,13,212.87865695892833
GWO,HeartDisease,19,0.7666666666666667,0.17359063011456619,9,13,215.3829329579603
GWO,HeartDisease,21,0.5333333333333333,0.303081628477905,3,13,212.65945633291267
GWO,HeartDisease,22,0.65,0.37880298690671027,4,13,213.67978458316065
GWO,HeartDisease,23,0.7833333333333333,0.19904275777414063,9,13,213.2340973750688
GWO,HeartDisease,24,0.7833333333333333,0.32206485270049096,6,13,205.72591887507588
GWO,HeartDisease,25,0.7,0.25830032733224206,4,13,200.65057162498124
GWO,HeartDisease,26,0.7166666666666667,0.18400900163666115,6,13,197.8497999170795
GWO,HeartDisease,27,0.75,0.24213072831423899,5,13,192.8808116670698
GWO,HeartDisease,28,0.7833333333333333,0.26609594926350244,9,13,193.90505920886062
GWO,HeartDisease,29,0.7333333333333333,0.2835562602291326,5,13,191.70085275010206
GWO,IonosphereEW,0,0.8450704225352113,0.20182352941176476,13,34,334.2555633340962
GWO,IonosphereEW,1,0.8450704225352113,0.10017016806722677,16,34,317.32212266582064
GWO,IonosphereEW,2,0.8591549295774648,0.14259873949579827,16,34,332.58980908291414
GWO,IonosphereEW,4,0.9014084507042254,0.1558592436974789,13,34,305.42414812510833
GWO,IonosphereEW,3,0.8732394366197183,0.16440126050420176,18,34,340.66637849994004
GWO,IonosphereEW,6,0.8028169014084507,0.15261764705882355,14,34,310.9523010831326
GWO,IonosphereEW,5,0.8169014084507042,0.19592857142857142,17,34,342.1960880002007
GWO,IonosphereEW,7,0.8169014084507042,0.15025840336134444,18,34,340.570459041046
GWO,IonosphereEW,9,0.8873239436619719,0.1588067226890756,11,34,282.09277549991384
GWO,IonosphereEW,8,0.8873239436619719,0.1779558823529412,16,34,328.50487737497315
GWO,IonosphereEW,10,0.7464788732394366,0.1611596638655462,19,34,337.1660129998345
GWO,IonosphereEW,12,0.8028169014084507,0.13435084033613465,12,34,296.2396379997954
GWO,IonosphereEW,11,0.9014084507042254,0.1994642857142858,17,34,355.3160645000171
GWO,IonosphereEW,14,0.8309859154929577,0.20329411764705876,18,34,342.81598141719587
GWO,IonosphereEW,13,0.7887323943661971,0.1626302521008403,24,34,375.9335145840887
GWO,IonosphereEW,15,0.8591549295774648,0.20771218487394952,21,34,346.44179466716014
GWO,IonosphereEW,17,0.8873239436619719,0.14849369747899152,12,34,288.8014003750868
GWO,IonosphereEW,16,0.8309859154929577,0.15350000000000003,17,34,336.0096147079021
GWO,IonosphereEW,18,0.7887323943661971,0.14613445378151266,16,34,330.92715666699223
GWO,IonosphereEW,19,0.7887323943661971,0.15703571428571442,17,34,339.58038512500934
GWO,IonosphereEW,20,0.8450704225352113,0.16676050420168076,14,34,323.7420236670878
GWO,IonosphereEW,21,0.8591549295774648,0.1496701680672268,16,34,327.8027442500461
GWO,IonosphereEW,23,0.8028169014084507,0.1646953781512606,19,34,355.9960932498798
GWO,IonosphereEW,22,0.7887323943661971,0.15143487394957997,22,34,375.46907637501135
GWO,IonosphereEW,24,0.9014084507042254,0.16204201680672278,22,34,361.7913302918896
GWO,IonosphereEW,25,0.8169014084507042,0.16764285714285712,17,34,356.11911508301273
GWO,IonosphereEW,26,0.8732394366197183,0.16322478991596648,14,34,339.71231595799327
GWO,IonosphereEW,28,0.8732394366197183,0.1700021008403362,13,34,351.64838899997994
GWO,IonosphereEW,29,0.8309859154929577,0.15556512605042008,12,34,318.79278866690584
GWO,IonosphereEW,27,0.8028169014084507,0.1723550420168068,21,34,393.41048937500454
GWO,KrVsKpEW,0,0.684375,0.3517874036815068,18,35,1410.1943525830284
GWO,KrVsKpEW,1,0.8109375,0.2044248027764188,16,35,1415.68861379195
GWO,KrVsKpEW,2,0.73125,0.27983774156066527,21,35,1423.691642583115
GWO,KrVsKpEW,3,0.675,0.3179089713796478,16,35,1441.040597083047
GWO,KrVsKpEW,4,0.61875,0.37611400746086104,19,35,1453.5396386249922
GWO,KrVsKpEW,5,0.7171875,0.2551463658879648,20,35,1446.2493820840027
GWO,KrVsKpEW,6,0.625,0.3683523880870842,19,35,1451.829317332944
GWO,KrVsKpEW,7,0.7609375,0.2583441475048924,19,35,1457.2514692919794
GWO,KrVsKpEW,8,0.7171875,0.28469843138454004,15,35,1451.5109132500365
GWO,KrVsKpEW,9,0.7234375,0.2842288710861057,16,35,1462.9987558750436
GWO,KrVsKpEW,11,0.6703125,0.31441423067514673,20,35,1430.6363843330182
GWO,KrVsKpEW,10,0.5859375,0.43171345248287674,9,35,1464.6876295418479
GWO,KrVsKpEW,12,0.634375,0.3868614542563601,16,35,1443.7722635420505
GWO,KrVsKpEW,13,0.6625,0.34807930222602734,24,35,1418.7425557498354
GWO,KrVsKpEW,15,0.775,0.2341375749143835,21,35,1430.3297567500267
GWO,KrVsKpEW,14,0.6203125,0.3810613227739726,12,35,1447.7934796249028
GWO,KrVsKpEW,16,0.8328125,0.18331500733855194,18,35,1451.4597973329946
GWO,KrVsKpEW,17,0.7109375,0.3174574669765166,13,35,1456.1125064999796
GWO,KrVsKpEW,18,0.775,0.22051482234589045,14,35,1458.3613485419191
GWO,KrVsKpEW,19,0.6625,0.3358512567270059,15,35,1454.510308291996
GWO,KrVsKpEW,20,0.6921875,0.3019049275318004,21,35,1440.7958135420922
GWO,KrVsKpEW,21,0.634375,0.3488889585371819,20,35,1446.167725916952
GWO,KrVsKpEW,23,0.946875,0.08702901021281795,24,35,1443.4829547500703
GWO,KrVsKpEW,22,0.7015625,0.30125963184931503,16,35,1455.33326279209
GWO,Leukemia,0,0.8,0.04108541024922992,1816,3571,553.9299332080409
GWO,Leukemia,1,0.9333333333333333,0.041065807896947644,1809,3571,555.9960224581882
GWO,KrVsKpEW,25,0.7765625,0.21730049840998042,19,35,1367.8747870828956
GWO,KrVsKpEW,24,0.6984375,0.27899714102250506,14,35,1414.3413736659568
GWO,Leukemia,2,0.9333333333333333,0.07704060487258463,1800,3571,553.4930039169267
GWO,Leukemia,3,0.9333333333333333,0.03947899747969751,1778,3571,554.3105452500749
GWO,KrVsKpEW,26,0.7296875,0.26738801064090023,14,35,1391.1250437907875
GWO,KrVsKpEW,27,0.7453125,0.2667322269447162,13,35,1397.9337569579948
GWO,KrVsKpEW,28,0.7,0.3122853320694717,18,35,1344.1196908331476
GWO,KrVsKpEW,29,0.7421875,0.26602054794520547,16,35,1387.682561625028
GWO,Leukemia,4,0.8666666666666667,0.1069705964715767,1775,3571,499.46306195901707
GWO,Leukemia,5,1.0,0.02163301596191559,1833,3571,500.9982804590836
GWO,Leukemia,6,1.0,0.05771422570708491,1862,3571,498.33429279201664
GWO,Leukemia,7,1.0,0.07692859143097162,1760,3571,498.63272808282636
GWO,Leukemia,8,0.9333333333333333,0.03801540184822189,1791,3571,492.8310636249371
GWO,Leukemia,9,0.9333333333333333,0.021537804536544546,1799,3571,489.11022812500596
GWO,Leukemia,10,1.0,0.05602380285634276,1794,3571,492.9510642080568
GWO,Leukemia,11,1.0,0.03942579109493134,1759,3571,492.40472491597757
GWO,Leukemia,12,1.0,0.03945379445533459,1769,3571,491.52794370800257
GWO,Leukemia,13,0.9333333333333333,0.040931391767012056,1761,3571,493.1838349578902
GWO,Leukemia,14,1.0,0.07250420050406042,1787,3571,491.1557790839579
GWO,Leukemia,15,1.0,0.0409033884066088,1751,3571,492.6249505840242
GWO,Leukemia,16,1.0,0.05606580789694763,1809,3571,492.2184687498957
GWO,Leukemia,17,1.0,0.04105180621674602,1804,3571,488.1204682919197
GWO,Leukemia,18,1.0,0.07409941192943154,1821,3571,493.12296766694635
GWO,Leukemia,19,1.0,0.05894259311117325,1765,3571,491.28486420889385
GWO,Leukemia,20,0.9333333333333333,0.03942299075889102,1758,3571,494.2159528329503
GWO,Leukemia,21,0.8666666666666667,0.021453794455334803,1769,3571,497.2480500419624
GWO,Leukemia,22,0.9333333333333333,0.03954620554466531,1802,3571,495.4261814998463
GWO,Leukemia,23,1.0,0.03784178101372153,1729,3571,495.03762316610664
GWO,Leukemia,25,1.0,0.039526603192383145,1795,3571,484.89274804200977
GWO,Leukemia,24,1.0,0.058984598151778124,1780,3571,488.33675295789726
GWO,Lymphography,0,0.7666666666666667,0.2644987922705313,8,18,130.94480375014246
GWO,Lymphography,1,0.5333333333333333,0.5153538647342996,5,18,132.37136341701262
GWO,Leukemia,26,0.9333333333333333,0.07407140856902829,1811,3571,479.6151405419223
