algorithm,wrapper,prior,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
RG-SCSO-MI,SVM,mi,GermanCredit,29,0.22576999999999997,0.777,10,20,1382.6161519580055
RG-SCSO-MI,SVM,mi,HeartDisease,20,0.15633181225554116,0.8483050847457626,8,13,208.21956120803952
RG-SCSO-MI,SVM,mi,HeartDisease,21,0.15363259452411998,0.8487005649717514,5,13,209.8002556671854
RG-SCSO-MI,SVM,mi,HeartDisease,22,0.15897444589308987,0.844858757062147,7,13,209.90403316705488
RG-SCSO-MI,SVM,mi,HeartDisease,23,0.1653500651890482,0.8353107344632769,3,13,204.3002816250082
RG-SCSO-MI,SVM,mi,HeartDisease,24,0.15511512385919168,0.8487570621468926,7,13,210.14088399987668
RG-SCSO-MI,SVM,mi,HeartDisease,25,0.1547374185136898,0.8483615819209038,6,13,206.5470909171272
RG-SCSO-MI,SVM,mi,HeartDisease,26,0.16051225554106918,0.8417514124293785,5,13,207.16580529185012
RG-SCSO-MI,SVM,mi,HeartDisease,27,0.15786962190352025,0.8451977401129943,6,13,206.31535025010817
RG-SCSO-MI,SVM,mi,HeartDisease,28,0.15462555410690998,0.8484745762711865,6,13,204.6302630000282
RG-SCSO-MI,SVM,mi,HeartDisease,29,0.14780182529335079,0.855367231638418,6,13,206.83331958390772
RG-SCSO-MI,SVM,mi,IonosphereEW,0,0.037940987099064946,0.9658350100603622,14,34,215.62754087499343
RG-SCSO-MI,SVM,mi,IonosphereEW,1,0.03739259083915246,0.9657947686116701,12,34,214.43918366590515
RG-SCSO-MI,SVM,mi,IonosphereEW,2,0.04110351520890038,0.9629376257545272,15,34,215.83009770908393
RG-SCSO-MI,SVM,mi,IonosphereEW,3,0.03886317907444657,0.9657947686116701,17,34,213.67945045791566
RG-SCSO-MI,SVM,mi,IonosphereEW,4,0.040809397561841564,0.9629376257545272,14,34,216.47231783298776
RG-SCSO-MI,SVM,mi,IonosphereEW,5,0.04047544088057758,0.9629778672032193,13,34,216.55904729198664
RG-SCSO-MI,SVM,mi,IonosphereEW,6,0.03739259083915246,0.9657947686116701,12,34,214.24948737490922
RG-SCSO-MI,SVM,mi,IonosphereEW,7,0.04059495798319317,0.962857142857143,13,34,215.99581191595644
RG-SCSO-MI,SVM,mi,IonosphereEW,8,0.0373527518049473,0.9658350100603622,12,34,213.8821829999797
RG-SCSO-MI,SVM,mi,IonosphereEW,9,0.03477845898922939,0.9687323943661973,13,34,212.2784743749071
RG-SCSO-MI,SVM,mi,IonosphereEW,10,0.03570065096461124,0.968692152917505,16,34,214.12955829198472
RG-SCSO-MI,SVM,mi,IonosphereEW,11,0.040849236596046834,0.962897384305835,14,34,214.86559883295558
RG-SCSO-MI,SVM,mi,IonosphereEW,12,0.034937815126050355,0.9685714285714286,13,34,212.7689682089258
RG-SCSO-MI,SVM,mi,IonosphereEW,13,0.038648739495798175,0.9657142857142859,16,34,215.35338491713628
RG-SCSO-MI,SVM,mi,IonosphereEW,14,0.037980826133270106,0.9657947686116701,14,34,210.81863045785576
RG-SCSO-MI,SVM,mi,IonosphereEW,15,0.03743242987335772,0.9657545271629779,12,34,214.46537745790556
RG-SCSO-MI,SVM,mi,IonosphereEW,16,0.040101645165108335,0.9630583501006036,12,34,209.17045408301055
RG-SCSO-MI,SVM,mi,IonosphereEW,17,0.04059495798319328,0.9628571428571429,13,34,212.66705833305605
RG-SCSO-MI,SVM,mi,IonosphereEW,18,0.046466540418984494,0.9572233400402415,14,34,214.3484952079598
RG-SCSO-MI,SVM,mi,IonosphereEW,19,0.03684419457924007,0.9657545271629779,10,34,213.58803316694684
RG-SCSO-MI,SVM,mi,IonosphereEW,20,0.03988720558645993,0.9629778672032193,11,34,216.1602302500978
RG-SCSO-MI,SVM,mi,IonosphereEW,21,0.040809397561841564,0.9629376257545272,14,34,219.8667760840617
RG-SCSO-MI,SVM,mi,IonosphereEW,22,0.04026100130192919,0.962897384305835,12,34,214.4417305830866
RG-SCSO-MI,SVM,mi,IonosphereEW,23,0.03548621138596284,0.9686116700201207,15,34,217.81687533296645
RG-SCSO-MI,SVM,mi,IonosphereEW,24,0.04318449520653334,0.9602414486921529,13,34,217.04823383293115
RG-SCSO-MI,SVM,mi,IonosphereEW,25,0.03756719138359569,0.9659154929577465,13,34,216.30231745913625
RG-SCSO-MI,SVM,mi,IonosphereEW,26,0.04289037755947442,0.960241448692153,12,34,218.98555533285253
RG-SCSO-MI,SVM,mi,IonosphereEW,27,0.04022116226772392,0.9629376257545272,12,34,219.12522874982096
RG-SCSO-MI,SVM,mi,IonosphereEW,28,0.03511241567049359,0.968692152917505,14,34,219.88075787504204
RG-SCSO-MI,SVM,mi,IonosphereEW,29,0.040101645165108335,0.9630583501006036,12,34,216.42469574999996
RG-SCSO-MI,SVM,mi,Lymphography,2,0.14957088122605358,0.8517241379310345,5,18,288.9547561670188
RG-SCSO-MI,SVM,mi,Lymphography,4,0.14934329501915708,0.8519540229885058,5,18,289.9331389158033
RG-SCSO-MI,SVM,mi,Lymphography,0,0.1298712643678161,0.872183908045977,6,18,290.4418091250118
RG-SCSO-MI,SVM,mi,Lymphography,7,0.1632260536398466,0.8379310344827587,5,18,290.55556945782155
RG-SCSO-MI,SVM,mi,Lymphography,5,0.13712720306513398,0.865977011494253,8,18,291.6396777909249
RG-SCSO-MI,SVM,mi,Lymphography,1,0.1587478927203064,0.8441379310344829,8,18,292.1891639579553
RG-SCSO-MI,SVM,mi,Lymphography,3,0.13970421455938697,0.8650574712643678,11,18,292.4026495409198
RG-SCSO-MI,SVM,mi,Lymphography,6,0.13290344827586212,0.8708045977011494,9,18,292.58976166695356
RG-SCSO-MI,SVM,mi,Lymphography,9,0.1587478927203064,0.8441379310344829,8,18,284.690303334035
RG-SCSO-MI,SVM,mi,Lymphography,8,0.13836551724137933,0.8652873563218391,9,18,285.8152939581778
RG-SCSO-MI,SVM,mi,Lymphography,10,0.13758237547892724,0.8655172413793103,8,18,286.7163071669638
RG-SCSO-MI,SVM,mi,Lymphography,11,0.14443678160919532,0.8574712643678162,6,18,286.73094433313236
RG-SCSO-MI,SVM,mi,Lymphography,14,0.15022681992337167,0.852183908045977,7,18,285.58998870803043
RG-SCSO-MI,SVM,mi,Lymphography,15,0.15695402298850572,0.8448275862068966,6,18,287.99000991601497
RG-SCSO-MI,SVM,mi,Lymphography,12,0.14094252873563218,0.864367816091954,12,18,288.94716108287685
RG-SCSO-MI,SVM,mi,Lymphography,13,0.1405877394636013,0.8652873563218393,13,18,288.9751840829849
RG-SCSO-MI,SVM,mi,Lymphography,16,0.16567586206896537,0.8377011494252875,9,18,286.75142195797525
RG-SCSO-MI,SVM,mi,Lymphography,17,0.15345977011494247,0.8517241379310345,12,18,289.0897329580039
RG-SCSO-MI,SVM,mi,Lymphography,20,0.14486513409961685,0.8581609195402299,8,18,286.09525291691534
RG-SCSO-MI,SVM,mi,Lymphography,18,0.15738237547892717,0.8455172413793104,8,18,288.7259227919858
RG-SCSO-MI,SVM,mi,Lymphography,19,0.15816551724137923,0.8452873563218392,9,18,290.50307095889
RG-SCSO-MI,SVM,mi,Lymphography,21,0.13950344827586206,0.8641379310344828,9,18,290.3841711671557
RG-SCSO-MI,SVM,mi,Lymphography,22,0.13219386973180083,0.8726436781609195,11,18,290.7336484170519
RG-SCSO-MI,SVM,mi,Lymphography,23,0.15985900383141752,0.8441379310344829,10,18,292.81373183312826
RG-SCSO-MI,SVM,mi,Lymphography,24,0.12460996168582368,0.8786206896551725,8,18,284.9675555410795
RG-SCSO-MI,SVM,mi,Lymphography,25,0.15179310344827582,0.8517241379310345,9,18,284.06172379199415
RG-SCSO-MI,SVM,mi,Lymphography,26,0.14476475095785435,0.8577011494252874,7,18,283.99156704195775
RG-SCSO-MI,SVM,mi,Lymphography,27,0.15090957854406123,0.8514942528735633,7,18,285.04308808385395
RG-SCSO-MI,SVM,mi,Lymphography,28,0.1453203065134099,0.8577011494252874,8,18,289.82373383291997
RG-SCSO-MI,SVM,mi,Lymphography,29,0.14574865900383147,0.8583908045977011,10,18,287.77730295807123
RG-SCSO-MI,SVM,mi,M-of-n,1,0.004615384615384616,1.0,6,13,1994.477532332996
RG-SCSO-MI,SVM,mi,M-of-n,0,0.005384615384615384,1.0,7,13,2010.7188423750922
RG-SCSO-MI,SVM,mi,M-of-n,4,0.004615384615384616,1.0,6,13,1927.3791346249636
RG-SCSO-MI,SVM,mi,M-of-n,2,0.005384615384615384,1.0,7,13,1971.0470273341052
RG-SCSO-MI,SVM,mi,M-of-n,3,0.004615384615384616,1.0,6,13,1992.8633255409077
RG-SCSO-MI,SVM,mi,M-of-n,6,0.004615384615384616,1.0,6,13,2002.1758424590807
RG-SCSO-MI,SVM,mi,M-of-n,7,0.004615384615384616,1.0,6,13,2009.2600851671305
RG-SCSO-MI,SVM,mi,M-of-n,5,0.004615384615384616,1.0,6,13,2046.108549040975
RG-SCSO-MI,SVM,mi,M-of-n,8,0.004615384615384616,1.0,6,13,2006.6346074168105
RG-SCSO-MI,SVM,mi,M-of-n,9,0.004615384615384616,1.0,6,13,2026.1293628748972
RG-SCSO-MI,SVM,mi,M-of-n,10,0.004615384615384616,1.0,6,13,1939.4553766669706
RG-SCSO-MI,SVM,mi,M-of-n,11,0.004615384615384616,1.0,6,13,1974.1487790001556
RG-SCSO-MI,SVM,mi,M-of-n,13,0.004615384615384616,1.0,6,13,1955.1362452090252
RG-SCSO-MI,SVM,mi,M-of-n,12,0.005384615384615384,1.0,7,13,2015.764259666903
RG-SCSO-MI,SVM,mi,M-of-n,14,0.004615384615384616,1.0,6,13,1989.4664292498492
RG-SCSO-MI,SVM,mi,M-of-n,15,0.004615384615384616,1.0,6,13,2032.0448487079702
RG-SCSO-MI,SVM,mi,M-of-n,16,0.005384615384615384,1.0,7,13,1987.2022731669713
RG-SCSO-MI,SVM,mi,M-of-n,17,0.004615384615384616,1.0,6,13,1984.6659449581057
RG-SCSO-MI,SVM,mi,M-of-n,18,0.004615384615384616,1.0,6,13,1894.99850649992
RG-SCSO-MI,SVM,mi,M-of-n,19,0.005384615384615384,1.0,7,13,1964.2009560829028
RG-SCSO-MI,SVM,mi,M-of-n,21,0.004615384615384616,1.0,6,13,1936.3600540829357
RG-SCSO-MI,SVM,mi,M-of-n,20,0.005384615384615384,1.0,7,13,1996.0397245411295
RG-SCSO-MI,SVM,mi,M-of-n,22,0.005384615384615384,1.0,7,13,2051.7869908749126
RG-SCSO-MI,SVM,mi,M-of-n,23,0.005384615384615384,1.0,7,13,2004.8241211250424
RG-SCSO-MI,SVM,mi,Parkinsons,0,0.07797202797202803,0.923076923076923,4,22,290.03966312482953
RG-SCSO-MI,SVM,mi,Parkinsons,1,0.083958041958042,0.9179487179487179,6,22,292.3061194170732
RG-SCSO-MI,SVM,mi,Parkinsons,2,0.09456643356643346,0.9076923076923078,7,22,291.50436420785263
RG-SCSO-MI,SVM,mi,Parkinsons,3,0.09085314685314677,0.9128205128205129,10,22,296.6193927919958
RG-SCSO-MI,SVM,mi,Parkinsons,4,0.09365734265734266,0.9076923076923077,5,22,299.27725029201247
RG-SCSO-MI,SVM,mi,Parkinsons,5,0.09365734265734255,0.9076923076923078,5,22,300.66777633316815
RG-SCSO-MI,SVM,mi,Parkinsons,6,0.0932027972027972,0.9076923076923077,4,22,292.94320441712625
RG-SCSO-MI,SVM,mi,Parkinsons,7,0.08903496503496507,0.9128205128205128,6,22,291.6283422498964
RG-SCSO-MI,SVM,mi,Parkinsons,8,0.09365734265734266,0.9076923076923077,5,22,296.0861090410035
RG-SCSO-MI,SVM,mi,Parkinsons,9,0.09274825174825174,0.9076923076923077,3,22,297.8831326670479
RG-SCSO-MI,SVM,mi,M-of-n,26,0.004615384615384616,1.0,6,13,1910.0701464579906
RG-SCSO-MI,SVM,mi,M-of-n,24,0.004615384615384616,1.0,6,13,1967.3625124171376
RG-SCSO-MI,SVM,mi,M-of-n,25,0.005384615384615384,1.0,7,13,2016.4699842080008
RG-SCSO-MI,SVM,mi,Parkinsons,10,0.08994405594405586,0.9128205128205129,8,22,291.36819616681896
RG-SCSO-MI,SVM,mi,M-of-n,27,0.005384615384615384,1.0,7,13,1929.489524290897
RG-SCSO-MI,SVM,mi,Parkinsons,11,0.08441258741258746,0.9179487179487179,7,22,293.541380333947
RG-SCSO-MI,SVM,mi,M-of-n,29,0.004615384615384616,1.0,6,13,1957.299205499934
RG-SCSO-MI,SVM,mi,M-of-n,28,0.004615384615384616,1.0,6,13,1976.9573369161226
RG-SCSO-MI,SVM,mi,Parkinsons,12,0.08858041958041961,0.9128205128205128,5,22,287.26222554105334
RG-SCSO-MI,SVM,mi,Parkinsons,13,0.08948951048951052,0.9128205128205128,7,22,293.55780837498605
RG-SCSO-MI,SVM,mi,Parkinsons,14,0.09827972027972026,0.9025641025641026,4,22,293.70032529183663
RG-SCSO-MI,SVM,mi,Parkinsons,15,0.09365734265734266,0.9076923076923077,5,22,290.9996314579621
RG-SCSO-MI,SVM,mi,Parkinsons,16,0.09039860139860142,0.9128205128205128,9,22,288.9906568331644
RG-SCSO-MI,SVM,mi,Parkinsons,17,0.07933566433566429,0.9230769230769231,7,22,293.05042883288115
RG-SCSO-MI,SVM,mi,Parkinsons,19,0.08858041958041961,0.9128205128205128,5,22,291.6111217911821
RG-SCSO-MI,SVM,mi,Parkinsons,18,0.08812587412587415,0.9128205128205128,4,22,292.2205555839464
RG-SCSO-MI,SVM,mi,Parkinsons,20,0.0932027972027972,0.9076923076923077,4,22,289.5219745421782
RG-SCSO-MI,SVM,mi,Parkinsons,21,0.08903496503496507,0.9128205128205128,6,22,291.03304974990897
RG-SCSO-MI,SVM,mi,Parkinsons,22,0.08858041958041961,0.9128205128205128,5,22,291.95281333406456
RG-SCSO-MI,SVM,mi,Parkinsons,23,0.09365734265734266,0.9076923076923077,5,22,294.5878533332143
RG-SCSO-MI,SVM,mi,Parkinsons,24,0.08441258741258746,0.9179487179487179,7,22,289.32824520906433
RG-SCSO-MI,SVM,mi,Parkinsons,25,0.08994405594405586,0.9128205128205129,8,22,294.16934841684997
RG-SCSO-MI,SVM,mi,Parkinsons,26,0.08858041958041961,0.9128205128205128,5,22,291.02524925000034
RG-SCSO-MI,SVM,mi,Parkinsons,27,0.08903496503496507,0.9128205128205128,6,22,295.0160639169626
RG-SCSO-MI,SVM,mi,Parkinsons,28,0.08903496503496507,0.9128205128205128,6,22,292.6562236668542
RG-SCSO-MI,SVM,mi,Parkinsons,29,0.083958041958042,0.9179487179487179,6,22,292.6193972080946
RG-SCSO-MI,SVM,mi,SpectEW,0,0.13366952544311048,0.8691125087351501,9,22,333.9533387501724
RG-SCSO-MI,SVM,mi,SpectEW,1,0.13276043453401956,0.8691125087351501,7,22,332.77707512513734
RG-SCSO-MI,SVM,mi,SpectEW,2,0.13356089193825035,0.8687631027253669,8,22,327.8900709999725
RG-SCSO-MI,SVM,mi,SpectEW,3,0.12950886220697533,0.872396925227114,7,22,330.82677587494254
RG-SCSO-MI,SVM,mi,SpectEW,4,0.13349170954831333,0.8688329839273236,8,22,330.6500073331408
RG-SCSO-MI,SVM,mi,SpectEW,5,0.13276043453401956,0.8691125087351501,7,22,331.5606151248794
RG-SCSO-MI,SVM,mi,SpectEW,6,0.1336300743281874,0.8686932215234103,8,22,332.15192016703077
RG-SCSO-MI,SVM,mi,SpectEW,7,0.13412407089765593,0.8691125087351501,10,22,337.48909920896403
RG-SCSO-MI,SVM,mi,SpectEW,8,0.13303716409376806,0.8688329839273233,7,22,326.73508641589433
RG-SCSO-MI,SVM,mi,SpectEW,10,0.12975586049170953,0.8726065688329839,8,22,326.2799493339844
RG-SCSO-MI,SVM,mi,SpectEW,9,0.1329679817038307,0.8689028651292803,7,22,329.49680049996823
RG-SCSO-MI,SVM,mi,SpectEW,11,0.13376843910806172,0.8685534591194969,8,22,336.282074250048
RG-SCSO-MI,SVM,mi,SpectEW,12,0.13631846769582628,0.8650593990216631,6,22,332.65711395884864
RG-SCSO-MI,SVM,mi,SpectEW,13,0.13289879931389365,0.8689727463312369,7,22,334.5625273329206
RG-SCSO-MI,SVM,mi,SpectEW,14,0.13383762149799888,0.8684835779175402,8,22,330.11381808295846
RG-SCSO-MI,SVM,mi,SpectEW,15,0.1324442538593482,0.8689727463312369,6,22,333.92884166701697
RG-SCSO-MI,SVM,mi,SpectEW,16,0.13373870783304753,0.8690426275331935,9,22,334.35370020917617
RG-SCSO-MI,SVM,mi,SpectEW,17,0.12668210405946248,0.8761705101327744,9,22,334.371129832929
RG-SCSO-MI,SVM,mi,SpectEW,18,0.13027958833619216,0.8725366876310272,9,22,341.4374291249551
RG-SCSO-MI,SVM,mi,SpectEW,19,0.13328416237850207,0.8690426275331935,8,22,331.9770659580827
RG-SCSO-MI,SVM,mi,SpectEW,20,0.12934076615208692,0.8730258560447239,8,22,332.4327932498418
RG-SCSO-MI,SVM,mi,SpectEW,21,0.1348553459119496,0.8688329839273237,11,22,331.20797720900737
RG-SCSO-MI,SVM,mi,SpectEW,22,0.13363007432818763,0.8686932215234101,8,22,326.79596362495795
RG-SCSO-MI,SVM,mi,SpectEW,23,0.13080331618067464,0.8724668064290706,10,22,334.228510749992
RG-SCSO-MI,SVM,mi,SpectEW,24,0.13289879931389365,0.8689727463312369,7,22,330.6403834579978
RG-SCSO-MI,SVM,mi,SpectEW,25,0.12688965122927395,0.8759608665269042,9,22,326.39075087499805
RG-SCSO-MI,SVM,mi,SpectEW,26,0.1324442538593482,0.8689727463312369,6,22,327.1816106250044
RG-SCSO-MI,SVM,mi,SpectEW,27,0.12661292166952542,0.876240391334731,9,22,329.71618462516926
RG-SCSO-MI,SVM,mi,SpectEW,28,0.13349170954831333,0.8688329839273236,8,22,330.21280474984087
RG-SCSO-MI,SVM,mi,SpectEW,29,0.12986449399656944,0.8729559748427673,9,22,325.551977874944
RG-SCSO-MI,SVM,mi,TicTacToe,0,0.1205651178010471,0.8883180628272251,9,9,2044.495287250029
RG-SCSO-MI,SVM,mi,TicTacToe,1,0.13386990983129732,0.8737565445026177,8,9,2106.614430292044
RG-SCSO-MI,SVM,mi,TicTacToe,2,0.11952846858638734,0.8893651832460734,9,9,2089.2302400409244
RG-SCSO-MI,SVM,mi,TicTacToe,3,0.11851881544502603,0.8903850349040141,9,9,2069.9077552498784
RG-SCSO-MI,SVM,mi,TicTacToe,4,0.13093700916230358,0.877841404886562,9,9,2121.0663129580207
RG-SCSO-MI,SVM,mi,TicTacToe,5,0.12883671465968594,0.8799629144851657,9,9,2093.3323990830686
RG-SCSO-MI,SVM,mi,TicTacToe,6,0.12367506544502607,0.8851767015706807,9,9,2106.884645457845
RG-SCSO-MI,SVM,mi,TicTacToe,7,0.11539267015706804,0.893542757417103,9,9,2124.5888488329947
RG-SCSO-MI,SVM,mi,TicTacToe,8,0.11438301701570673,0.8945626090750437,9,9,2065.8998536670115
RG-SCSO-MI,SVM,mi,TicTacToe,9,0.11953386780104694,0.889359729493892,9,9,2115.218621667009
RG-SCSO-MI,SVM,mi,TicTacToe,11,0.11749836387434551,0.8914157940663177,9,9,2093.676153416978
RG-SCSO-MI,SVM,mi,TicTacToe,10,0.12679581151832467,0.882024432809773,9,9,2131.123754207976
RG-SCSO-MI,SVM,mi,TicTacToe,12,0.13700685354857484,0.8705879144851657,8,9,2160.1173465829343
RG-SCSO-MI,SVM,mi,TicTacToe,13,0.12468471858638748,0.8841568499127399,9,9,2162.3988990830258
RG-SCSO-MI,SVM,mi,TicTacToe,14,0.12368586387434549,0.8851657940663177,9,9,2127.5273854169063
RG-SCSO-MI,SVM,mi,TicTacToe,15,0.1205705170157067,0.8883126090750437,9,9,2126.9683493750636
RG-SCSO-MI,SVM,mi,TicTacToe,16,0.11748756544502631,0.8914267015706805,9,9,2065.163867375115
RG-SCSO-MI,SVM,mi,TicTacToe,17,0.11744977094240831,0.8914648778359512,9,9,2124.023580332985
RG-SCSO-MI,SVM,mi,TicTacToe,18,0.12267621073298407,0.8861856457242585,9,9,2081.252528042067
RG-SCSO-MI,SVM,mi,TicTacToe,19,0.13908015197789403,0.8684936736474695,8,9,2118.9316416250076
RG-SCSO-MI,SVM,mi,TicTacToe,20,0.11951767015706813,0.8893760907504362,9,9,2127.2663871659897
RG-SCSO-MI,SVM,mi,TicTacToe,21,0.12883131544502632,0.8799683682373471,9,9,2126.2225480841007
RG-SCSO-MI,SVM,mi,TicTacToe,22,0.1298841623036649,0.8789048865619546,9,9,2110.374596999958
RG-SCSO-MI,SVM,mi,TicTacToe,23,0.11852421465968585,0.8903795811518325,9,9,2126.859867791878
RG-SCSO-MI,SVM,mi,Vote,0,0.023746993524514416,0.9785383903792784,4,16,266.6303563748952
RG-SCSO-MI,SVM,mi,Vote,1,0.02823450508788158,0.9740055504162812,4,16,266.9894510000013
RG-SCSO-MI,SVM,mi,Vote,2,0.02455515726179465,0.9783533765032377,5,16,271.7406962090172
RG-SCSO-MI,SVM,mi,Vote,3,0.028051341350601236,0.974190564292322,4,16,268.511310959002
RG-SCSO-MI,SVM,mi,Vote,4,0.02428041165587408,0.9786308973172989,5,16,266.4596107080579
RG-SCSO-MI,SVM,mi,Vote,5,0.02455515726179465,0.9783533765032377,5,16,272.59573054197244
RG-SCSO-MI,SVM,mi,Vote,6,0.01962580943570761,0.9827012025901943,4,16,267.78318970790133
RG-SCSO-MI,SVM,mi,Vote,7,0.028051341350601236,0.974190564292322,4,16,264.17420699982904
RG-SCSO-MI,SVM,mi,Vote,8,0.02428041165587408,0.9786308973172989,5,16,275.58741729101166
RG-SCSO-MI,SVM,mi,Vote,9,0.030389107308048054,0.9699352451433858,1,16,268.5084985420108
RG-SCSO-MI,SVM,mi,TicTacToe,24,0.11749296465968591,0.8914212478184991,9,9,2081.636966542108
RG-SCSO-MI,SVM,mi,Vote,10,0.019442645698427265,0.9828862164662351,4,16,268.35860095801763
RG-SCSO-MI,SVM,mi,Vote,11,0.028142923219241354,0.9740980573543017,4,16,269.3534099170938
RG-SCSO-MI,SVM,mi,TicTacToe,25,0.12264381544502634,0.8862183682373471,9,9,2132.1227941671386
RG-SCSO-MI,SVM,mi,Vote,12,0.02795975948196112,0.9742830712303423,4,16,266.4516328328755
RG-SCSO-MI,SVM,mi,TicTacToe,26,0.11851881544502603,0.8903850349040141,9,9,2084.4539328329265
RG-SCSO-MI,SVM,mi,Vote,13,0.019442645698427265,0.9828862164662351,4,16,269.05269554210827
RG-SCSO-MI,SVM,mi,Vote,14,0.02823450508788158,0.9740055504162812,4,16,267.78725850000046
RG-SCSO-MI,SVM,mi,TicTacToe,27,0.12777846858638764,0.8810318499127398,9,9,2126.229973042151
RG-SCSO-MI,SVM,mi,TicTacToe,28,0.12057591623036652,0.8883071553228621,9,9,2136.745186999906
RG-SCSO-MI,SVM,mi,TicTacToe,29,0.11748756544502631,0.8914267015706805,9,9,2133.690224208869
RG-SCSO-MI,SVM,mi,Vote,15,0.02455515726179465,0.9783533765032377,5,16,269.9144519169349
RG-SCSO-MI,SVM,mi,Vote,16,0.024021739130434767,0.9782608695652174,4,16,269.69705029181205
RG-SCSO-MI,SVM,mi,Vote,17,0.023838575393154534,0.978445883441258,4,16,269.20869624987245
RG-SCSO-MI,SVM,mi,Vote,18,0.020967391304347945,0.9826086956521738,6,16,271.71033158316277
RG-SCSO-MI,SVM,mi,Vote,19,0.023838575393154534,0.978445883441258,4,16,270.0112564160954
RG-SCSO-MI,SVM,mi,Vote,20,0.02428041165587419,0.9786308973172988,5,16,272.01911983289756
RG-SCSO-MI,SVM,mi,Vote,21,0.02795975948196112,0.9742830712303423,4,16,266.02742658299394
RG-SCSO-MI,SVM,mi,Vote,22,0.028051341350601236,0.974190564292322,4,16,268.25044070906006
RG-SCSO-MI,SVM,mi,Vote,23,0.019442645698427265,0.9828862164662351,4,16,265.597435249947
RG-SCSO-MI,SVM,mi,Vote,25,0.030663852913968625,0.9696577243293246,1,16,259.870847791899
RG-SCSO-MI,SVM,mi,Vote,24,0.02823450508788158,0.9740055504162812,4,16,265.40651366696693
RG-SCSO-MI,SVM,mi,Vote,26,0.019625809435707717,0.9827012025901942,4,16,266.4501804159954
RG-SCSO-MI,SVM,mi,Vote,27,0.019717391304347943,0.9826086956521738,4,16,269.35400608414784
RG-SCSO-MI,SVM,mi,Vote,28,0.02823450508788169,0.9740055504162811,4,16,267.97998308297247
RG-SCSO-MI,SVM,mi,Vote,29,0.020601063829787367,0.9829787234042552,6,16,272.66521183308214
RG-SCSO-ReliefF,SVM,relieff,BreastEW,0,0.033455822718381684,0.9706955775010735,4,9,499.73580587492324
RG-SCSO-ReliefF,SVM,relieff,BreastEW,1,0.03346644959687048,0.9706848432803777,4,9,500.06174987507984
RG-SCSO-ReliefF,SVM,relieff,BreastEW,3,0.0320105672439292,0.972155431515672,4,9,488.9119345829822
RG-SCSO-ReliefF,SVM,relieff,BreastEW,2,0.033455822718381795,0.9706955775010734,4,9,491.88790054200217
RG-SCSO-ReliefF,SVM,relieff,BreastEW,4,0.031946805972997316,0.9722198368398456,4,9,496.5206304998137
RG-SCSO-ReliefF,SVM,relieff,BreastEW,5,0.03420090883068548,0.9721876341777588,6,9,506.6430891251657
RG-SCSO-ReliefF,SVM,relieff,BreastEW,6,0.03344519583989322,0.9707063117217689,4,9,502.98878079187125
RG-SCSO-ReliefF,SVM,relieff,BreastEW,7,0.0320105672439292,0.972155431515672,4,9,504.5250882911496
RG-SCSO-ReliefF,SVM,relieff,BreastEW,8,0.033100424598063054,0.9721768999570631,5,9,512.2539434160572
RG-SCSO-ReliefF,SVM,relieff,BreastEW,11,0.03161266160965605,0.973679690854444,5,9,495.506237457972
RG-SCSO-ReliefF,SVM,relieff,BreastEW,10,0.034577560707981375,0.970684843280378,5,9,497.21816245792434
RG-SCSO-ReliefF,SVM,relieff,BreastEW,9,0.03344519583989322,0.9707063117217689,4,9,507.05731016700156
RG-SCSO-ReliefF,SVM,relieff,BreastEW,12,0.03276628023472156,0.9736367539716617,6,9,507.6172514590435
RG-SCSO-ReliefF,SVM,relieff,BreastEW,13,0.03339206144745002,0.9707599828252469,4,9,503.7615066249855
RG-SCSO-ReliefF,SVM,relieff,BreastEW,14,0.03197868660846326,0.9721876341777588,4,9,506.5919581667986
RG-SCSO-ReliefF,SVM,relieff,BreastEW,15,0.03344519583989322,0.9707063117217689,4,9,500.9087652498856
RG-SCSO-ReliefF,SVM,relieff,BreastEW,18,0.03308979771957437,0.9721876341777588,5,9,491.0633594170213
RG-SCSO-ReliefF,SVM,relieff,BreastEW,17,0.030565311769476605,0.9736152855302705,4,9,494.6343407500535
RG-SCSO-ReliefF,SVM,relieff,BreastEW,16,0.03455630695100433,0.9707063117217689,5,9,503.3163596249651
RG-SCSO-ReliefF,SVM,relieff,BreastEW,19,0.030565311769476605,0.9736152855302705,4,9,500.41880758292973
RG-SCSO-ReliefF,SVM,relieff,BreastEW,20,0.03308979771957437,0.9721876341777588,5,9,498.5147364169825
RG-SCSO-ReliefF,SVM,relieff,BreastEW,21,0.033079170841085796,0.9721983683984543,5,9,499.362815707922
RG-SCSO-ReliefF,SVM,relieff,BreastEW,22,0.031633915366633306,0.9736582224130528,5,9,502.8049812500831
RG-SCSO-ReliefF,SVM,relieff,BreastEW,23,0.03198931348695194,0.9721768999570631,4,9,505.1369158751331
RG-SCSO-ReliefF,SVM,relieff,BreastEW,24,0.031999940365440516,0.9721661657363676,4,9,495.30561904096976
RG-SCSO-ReliefF,SVM,relieff,BreastEW,25,0.031946805972997316,0.9722198368398456,4,9,494.73015225003473
RG-SCSO-ReliefF,SVM,relieff,BreastEW,26,0.03276628023472156,0.9736367539716617,6,9,505.3118762499653
