beta,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
0.02,Sonar,21,0.11737166085946586,0.8888501742160277,22,60,143.46414779126644
0.02,Sonar,22,0.1210743321718932,0.8844367015098722,20,60,145.12864445801824
0.02,Sonar,23,0.11691173054587693,0.88931475029036,22,60,145.7595862080343
0.02,Sonar,24,0.10186062717770034,0.9041811846689896,21,60,155.1277147498913
0.02,Sonar,25,0.11490011614401856,0.8896631823461092,17,60,144.6393964588642
0.02,Sonar,26,0.10996747967479677,0.8943089430894309,16,60,157.05168295791373
0.02,Sonar,27,0.09747967479674798,0.9089430894308943,22,60,148.34891508333385
0.02,Sonar,29,0.10009059233449481,0.9039488966318234,15,60,144.90033154189587
0.02,Sonar,28,0.1199477351916376,0.8849012775842044,18,60,150.38768179202452
0.02,WDBC,0,0.030346530041918937,0.9754075454122031,9,30,364.1868594996631
0.02,WDBC,1,0.03059431765253856,0.9771774569166277,12,30,361.3576827910729
0.02,WDBC,2,0.027539512498059165,0.9789163173420278,10,30,362.48383258329704
0.02,WDBC,3,0.027105263157894795,0.9807017543859649,12,30,362.91481270920485
0.02,WDBC,4,0.027539512498059388,0.9789163173420276,10,30,360.49759312486276
0.02,WDBC,5,0.02913600372612945,0.98067070330694,15,30,354.5231729578227
0.02,WDBC,6,0.029927650985871895,0.9771774569166277,11,30,359.5252213748172
0.02,WDBC,7,0.02606582828753317,0.982425089271852,13,30,362.78028320893645
0.02,WDBC,8,0.028997826424468277,0.9754230709517155,7,30,356.88677612505853
0.02,WDBC,9,0.02819080888060862,0.9789318428815401,11,30,359.4959737919271
0.02,WDBC,10,0.02972597422760458,0.9753609687936654,8,30,354.6915511251427
0.02,WDBC,11,0.028469337059462786,0.98067070330694,14,30,363.2827962921001
0.02,WDBC,12,0.029291724887439988,0.9771464058376027,10,30,356.8761700410396
0.02,WDBC,13,0.026872845831392503,0.9789163173420278,9,30,358.08563600014895
0.02,WDBC,14,0.02792765098587167,0.9771774569166279,8,30,360.3411430842243
0.02,WDBC,15,0.02964912280701751,0.9754385964912281,8,30,357.0862544584088
0.02,WDBC,16,0.02845396677534546,0.9806862288464524,14,30,365.42824550019577
0.02,WDBC,17,0.03033115975780161,0.9754230709517155,9,30,361.6347672077827
0.02,WDBC,18,0.02778730010867879,0.9806862288464524,13,30,362.7341699167155
0.02,WDBC,19,0.027989132122341307,0.9771153547585778,8,30,362.4935386250727
0.02,WDBC,20,0.025802670392796115,0.98067070330694,10,30,358.07579637505114
0.02,WDBC,21,0.026469337059462784,0.98067070330694,11,30,360.365613124799
0.02,WDBC,22,0.026500077627697547,0.9806396522279149,11,30,360.6176452920772
0.02,WDBC,23,0.025818040676913553,0.9806551777674274,10,30,361.2064749170095
0.02,ColonCancer,0,0.11845153846153839,0.885897435897436,549,2000,119.5754115828313
0.02,ColonCancer,1,0.16449384615384616,0.8397435897435898,584,2000,119.88847449980676
0.02,WDBC,24,0.02822154944884338,0.9789007918025151,11,30,371.6522049997002
0.02,WDBC,25,0.0288728458313925,0.9789163173420278,12,30,368.1836075838655
0.02,ColonCancer,2,0.08679076923076927,0.9179487179487179,556,2000,122.56832791632041
0.02,ColonCancer,3,0.13136384615384625,0.873076923076923,571,2000,123.0222182921134
0.02,WDBC,26,0.02752414221394195,0.9789318428815401,10,30,368.87942637503147
0.02,WDBC,27,0.03009874243129954,0.9736376339077782,6,30,363.75648958282545
0.02,WDBC,28,0.027818040676913555,0.9806551777674274,13,30,365.6838726247661
0.02,WDBC,29,0.028609687936655775,0.9771619313771154,9,30,369.8097776249051
0.02,ColonCancer,5,0.14900307692307696,0.8551282051282051,558,2000,129.16568337520584
0.02,ColonCancer,4,0.10334076923076922,0.9012820512820513,561,2000,130.94318895787
0.02,ColonCancer,6,0.11761230769230761,0.8871794871794872,592,2000,128.7885126657784
0.02,ColonCancer,7,0.09825384615384616,0.9064102564102564,560,2000,129.6296201250516
0.02,ColonCancer,8,0.13095384615384625,0.873076923076923,530,2000,129.63288529170677
0.02,ColonCancer,9,0.1187115384615384,0.885897435897436,575,2000,130.24497558316216
0.02,ColonCancer,10,0.11858153846153839,0.885897435897436,562,2000,129.76344783278182
0.02,ColonCancer,11,0.11609307692307685,0.8884615384615385,567,2000,130.39454487524927
0.02,ColonCancer,12,0.14903307692307696,0.8551282051282051,561,2000,130.08635437488556
0.02,ColonCancer,13,0.13358230769230778,0.8705128205128204,539,2000,131.18860470829532
0.02,ColonCancer,14,0.09827384615384616,0.9064102564102564,562,2000,129.74341758340597
0.02,ColonCancer,15,0.11700230769230761,0.8871794871794872,531,2000,128.6684090406634
0.02,ColonCancer,16,0.11597307692307686,0.8884615384615385,555,2000,130.7630346659571
0.02,ColonCancer,17,0.10100230769230768,0.9038461538461539,581,2000,129.55651366710663
0.02,ColonCancer,18,0.1323530769230768,0.8717948717948719,543,2000,130.88246220815927
0.02,ColonCancer,19,0.15060230769230773,0.8538461538461538,591,2000,131.52286133309826
0.02,ColonCancer,20,0.13388230769230777,0.8705128205128204,569,2000,131.61548804212362
0.02,ColonCancer,21,0.11586307692307686,0.8884615384615385,544,2000,132.70296508306637
0.02,ColonCancer,22,0.11739230769230762,0.8871794871794872,570,2000,131.71410637535155
0.02,ColonCancer,23,0.16566307692307689,0.8384615384615385,574,2000,131.78050454100594
0.02,ColonCancer,24,0.10213153846153844,0.9025641025641026,567,2000,133.94430029205978
0.02,ColonCancer,25,0.10089230769230768,0.9038461538461539,570,2000,133.89547933405265
0.02,ColonCancer,26,0.10074230769230769,0.9038461538461539,555,2000,133.72832383261994
0.02,ColonCancer,27,0.11773230769230762,0.8871794871794872,604,2000,135.8318479997106
0.02,ColonCancer,28,0.16655230769230767,0.8371794871794872,536,2000,139.00328599987552
0.02,ColonCancer,29,0.1328930769230768,0.8717948717948719,597,2000,140.29469083296135
0.02,Leukemia,0,0.019323478817458044,0.9857142857142858,925,3571,166.7566103329882
0.02,Leukemia,1,0.019519502340280784,0.9857142857142858,960,3571,165.46283816732466
0.02,Leukemia,2,0.01940188822658714,0.9857142857142858,939,3571,166.7295785411261
0.02,Leukemia,3,0.018414225707084828,0.9866666666666667,931,3571,165.26260758424178
0.02,Leukemia,4,0.0192170660479257,0.9857142857142858,906,3571,166.4929628339596
0.02,Leukemia,5,0.01838062167460093,0.9866666666666667,925,3571,167.25972874974832
0.02,Leukemia,6,0.018453430411649374,0.9866666666666667,938,3571,166.3782677082345
0.02,Leukemia,7,0.019525103012361433,0.9857142857142858,961,3571,167.6291562076658
0.02,Leukemia,8,0.018660655278633413,0.9866666666666667,975,3571,168.2305611250922
0.02,Leukemia,9,0.018212601512181438,0.9866666666666667,895,3571,168.90332687506452
0.02,Leukemia,10,0.018582245869504316,0.9866666666666667,961,3571,166.9196713338606
0.02,Leukemia,11,0.01939068688242584,0.9857142857142858,937,3571,168.65513541689143
0.02,Leukemia,12,0.019441092931151687,0.9857142857142858,946,3571,168.27727700024843
0.02,Leukemia,13,0.018419826379165477,0.9866666666666667,932,3571,167.95481770765036
0.02,Leukemia,14,0.019368284194103243,0.9857142857142858,933,3571,167.75760420784354
0.02,Leukemia,15,0.019385086210345192,0.9857142857142858,936,3571,168.39515029173344
0.02,Leukemia,16,0.018436628395407426,0.9866666666666667,935,3571,168.43393862526864
0.02,Leukemia,17,0.01940748889866779,0.9857142857142858,940,3571,168.87905283272266
0.02,Leukemia,18,0.019306676801216095,0.9857142857142858,922,3571,169.77666720794514
0.02,Leukemia,19,0.01940748889866779,0.9857142857142858,940,3571,171.12681895773858
0.02,Leukemia,20,0.01942429091490974,0.9857142857142858,943,3571,168.97609287500381
0.02,Leukemia,21,0.01955310637276468,0.9857142857142858,966,3571,170.09177320916206
0.02,Leukemia,22,0.019491498979877536,0.9857142857142858,955,3571,168.19012229098007
0.02,Leukemia,23,0.018425427051246127,0.9866666666666667,933,3571,168.1946682082489
0.02,Leukemia,24,0.019385086210345192,0.9857142857142858,936,3571,164.07974433433264
0.02,Leukemia,25,0.01956990838900663,0.9857142857142858,969,3571,166.32768820784986
0.02,Leukemia,26,0.019379485538264542,0.9857142857142858,935,3571,165.5018183751963
0.02,Leukemia,27,0.01940748889866779,0.9857142857142858,940,3571,166.57433370826766
0.02,Leukemia,28,0.019452294275312986,0.9857142857142858,948,3571,160.04625750007108
0.02,Leukemia,29,0.019340280833699992,0.9857142857142858,928,3571,154.81624612491578
0.05,Zoo,0,0.04792499999999991,0.9800000000000001,9,16,181.9986456669867
0.05,Zoo,1,0.04792499999999991,0.9800000000000001,9,16,182.05855187494308
0.05,Zoo,2,0.03542499999999991,0.9800000000000001,5,16,178.6449230001308
0.05,Zoo,3,0.0349535714285714,0.9804761904761905,5,16,178.07654849998653
0.05,Zoo,4,0.04485357142857152,0.9704761904761904,5,16,174.77798329200596
0.05,Zoo,7,0.0349535714285714,0.9804761904761905,5,16,176.218121541664
0.05,Zoo,6,0.03854999999999991,0.9800000000000001,6,16,178.7207123748958
0.05,Zoo,5,0.04167499999999991,0.9800000000000001,7,16,178.33841224992648
0.05,Zoo,8,0.03542499999999991,0.9800000000000001,5,16,175.4336045831442
0.05,Zoo,9,0.03542499999999991,0.9800000000000001,5,16,176.22312420792878
0.05,Zoo,10,0.051575000000000024,0.97,7,16,176.77312708320096
0.05,Zoo,11,0.03542499999999991,0.9800000000000001,5,16,175.8615465001203
0.05,Zoo,12,0.03542499999999991,0.9800000000000001,5,16,175.81241479190066
0.05,Zoo,13,0.05104999999999991,0.9800000000000001,10,16,174.04477987531573
0.05,Zoo,14,0.03542499999999991,0.9800000000000001,5,16,173.9234394999221
0.05,Zoo,15,0.04485357142857152,0.9704761904761904,5,16,175.72600583406165
0.05,Zoo,16,0.04167499999999991,0.9800000000000001,7,16,175.50624708412215
0.05,Zoo,17,0.03542499999999991,0.9800000000000001,5,16,177.06615658290684
0.05,Zoo,18,0.045325000000000025,0.97,5,16,176.60847249999642
0.05,Zoo,19,0.0479785714285713,0.9704761904761906,6,16,176.79683529166505
0.05,Zoo,20,0.04120357142857141,0.9804761904761905,7,16,176.5605407501571
0.05,Zoo,21,0.0479785714285713,0.9704761904761906,6,16,180.23170837480575
0.05,Zoo,22,0.03542499999999991,0.9800000000000001,5,16,179.92618891596794
0.05,Zoo,23,0.048449999999999924,0.9700000000000001,6,16,180.80316425021738
0.05,Zoo,24,0.03542499999999991,0.9800000000000001,5,16,181.25533983297646
0.05,Zoo,25,0.045325000000000025,0.97,5,16,181.52924529230222
0.05,Zoo,26,0.04167499999999991,0.9800000000000001,7,16,181.41531037539244
0.05,Zoo,27,0.0349535714285714,0.9804761904761905,5,16,182.47072012489662
0.05,Zoo,28,0.04167499999999991,0.9800000000000001,7,16,183.3829618752934
0.05,Sonar,0,0.12184843205574913,0.8895470383275261,15,60,149.07663308316842
0.05,Sonar,1,0.12656271777003483,0.8847851335656214,15,60,159.0484239999205
0.05,Zoo,29,0.03542499999999991,0.9800000000000001,5,16,183.41830229200423
0.05,Sonar,3,0.11126887340301984,0.9036004645760742,19,60,147.09108449984342
0.05,Sonar,2,0.12268176538908247,0.8895470383275261,16,60,161.7714902497828
0.05,Sonar,5,0.12834436701509874,0.8846689895470383,17,60,155.5377387921326
0.05,Sonar,4,0.12584436701509874,0.8846689895470383,14,60,176.72666491707787
0.05,Sonar,6,0.1079355400696865,0.9036004645760742,15,60,164.04646349977702
0.05,Sonar,7,0.11647154471544717,0.8991869918699187,20,60,147.8503648340702
0.05,Sonar,8,0.13024099883855986,0.8844367015098722,19,60,157.4717121249996
0.05,Sonar,9,0.10983217189314765,0.9033681765389081,17,60,150.29825070826337
0.05,Sonar,11,0.11848315911730553,0.8988385598141695,22,60,151.65032491693273
0.05,Sonar,10,0.12334436701509874,0.8846689895470383,11,60,168.90882962476462
0.05,Sonar,13,0.12213414634146344,0.8943089430894309,21,60,149.05442425003275
0.05,Sonar,14,0.11385656213704995,0.8993031358885017,17,60,151.06764320796356
0.05,Sonar,12,0.11819744483159124,0.8940766550522647,16,60,178.30873449984938
0.05,Sonar,15,0.12035249709639954,0.8944250871080139,19,60,148.3231051657349
0.05,Sonar,16,0.1277967479674797,0.8894308943089431,22,60,160.36137604201213
0.05,Sonar,17,0.12268176538908247,0.8895470383275261,16,60,170.40294100018218
0.05,Sonar,18,0.10681300813008131,0.9089430894308943,20,60,153.36667345790192
0.05,Sonar,19,0.13492799070847852,0.8754936120789779,14,60,177.64892216725275
0.05,Sonar,20,0.123082462253194,0.8941927990708478,22,60,154.46855541691184
0.05,Sonar,22,0.12524099883855988,0.8844367015098722,13,60,174.0484591247514
0.05,Sonar,21,0.11653077816492458,0.8940766550522647,14,60,179.88636420900002
0.05,Sonar,23,0.12791173054587693,0.88931475029036,22,60,156.1680024159141
0.05,Sonar,24,0.13199535423925673,0.8801393728222996,16,60,169.81631954107434
0.05,Sonar,25,0.11115389082462261,0.9037166085946573,19,60,156.0955307497643
0.05,Sonar,26,0.11313821138211384,0.8991869918699187,16,60,166.78573358431458
0.05,Sonar,27,0.11747909407665513,0.8939605110336817,15,60,158.92811229126528
0.05,Sonar,28,0.11253484320557497,0.8989547038327526,15,60,173.49805229203776
0.05,Sonar,29,0.10632462253193968,0.9085946573751451,19,60,154.92424945812672
0.05,WDBC,0,0.037734668529731445,0.9736686849868033,7,30,373.90209520887583
0.05,WDBC,1,0.03585747554727528,0.9789318428815401,9,30,376.86056287493557
0.05,WDBC,2,0.0343070951715571,0.9771308802980905,7,30,374.16003887495026
0.05,WDBC,3,0.03931578947368418,0.9754385964912281,9,30,370.7111842497252
0.05,WDBC,4,0.03419080888060862,0.9789318428815401,8,30,368.20587691664696
0.05,WDBC,5,0.03443207576463287,0.9736376339077782,5,30,365.38036570791155
0.05,WDBC,6,0.03940133519639811,0.9736686849868033,8,30,362.4534842497669
0.05,WDBC,7,0.03451762148734681,0.9718677224033534,4,30,364.7485907911323
0.05,WDBC,8,0.037609687936655777,0.9771619313771154,9,30,355.2506252923049
0.05,WDBC,9,0.03594302126998911,0.9771619313771154,8,30,355.58091795863584
0.05,WDBC,10,0.03422154944884338,0.9789007918025151,8,30,356.78902158280835
0.05,WDBC,11,0.03753951249805917,0.9789163173420278,10,30,355.96760837500915
0.05,WDBC,12,0.037734668529731445,0.9736686849868033,7,30,356.0049414578825
0.05,WDBC,13,0.03927635460332245,0.9771619313771154,10,30,361.1782292500138
0.05,WDBC,14,0.035927650985871674,0.9771774569166279,8,30,356.8258930416778
0.05,WDBC,15,0.037734668529731445,0.9736686849868033,7,30,353.09900550032035
0.05,WDBC,16,0.03783558453656259,0.9718832479428661,6,30,359.5036544580944
0.05,WDBC,17,0.039486880919112045,0.9718987734823784,7,30,359.1849635839462
0.05,WDBC,19,0.0393772706101537,0.9753764943331781,9,30,358.006874457933
0.05,WDBC,18,0.03912063344201212,0.9806862288464524,12,30,361.5620388328098
0.05,WDBC,20,0.03406582828753317,0.982425089271852,10,30,358.00527987489477
0.05,WDBC,21,0.03746933705946279,0.98067070330694,11,30,356.254195000045
0.05,WDBC,22,0.039307095171557095,0.9771308802980905,10,30,355.61784699978307
0.05,WDBC,23,0.03434653004191894,0.9754075454122031,6,30,360.6810421659611
0.05,ColonCancer,0,0.12668653846153838,0.885897435897436,549,2000,120.03140620794147
0.05,ColonCancer,1,0.15819807692307697,0.8551282051282051,591,2000,120.36842904100195
0.05,WDBC,24,0.0378355845365627,0.971883247942866,6,30,358.89066879218444
0.05,WDBC,25,0.04095839155410666,0.9771464058376027,11,30,360.6299164169468
0.05,ColonCancer,2,0.09513076923076927,0.9179487179487179,556,2000,121.41393529204652
0.05,ColonCancer,3,0.13992884615384626,0.873076923076923,571,2000,123.52600066596642
0.05,WDBC,27,0.03609874243129954,0.9736376339077782,6,30,358.6825524591841
0.05,WDBC,26,0.03752414221394195,0.9789318428815401,10,30,364.5884635001421
0.05,WDBC,28,0.03585747554727528,0.9789318428815401,9,30,362.4272881662473
0.05,WDBC,29,0.04101319670858561,0.9754075454122031,10,30,369.03687104117125
0.05,ColonCancer,4,0.11175576923076921,0.9012820512820513,561,2000,131.2488837921992
0.05,ColonCancer,5,0.15737307692307695,0.8551282051282051,558,2000,128.88276625005528
0.05,ColonCancer,6,0.1263615384615384,0.885897435897436,536,2000,130.20523391710594
0.05,ColonCancer,7,0.10665384615384615,0.9064102564102564,560,2000,129.82133474992588
0.05,ColonCancer,8,0.13890384615384627,0.873076923076923,530,2000,133.1998480418697
0.05,ColonCancer,9,0.12586730769230783,0.887179487179487,567,2000,133.07976337522268
0.05,ColonCancer,10,0.1270115384615384,0.885897435897436,562,2000,135.95869379211217
0.05,ColonCancer,11,0.12459807692307687,0.8884615384615385,567,2000,137.87693716585636
0.05,ColonCancer,12,0.15744807692307697,0.8551282051282051,561,2000,137.89475849969313
0.05,ColonCancer,13,0.1416673076923078,0.8705128205128204,539,2000,137.92335858335719
0.05,ColonCancer,14,0.10670384615384616,0.9064102564102564,562,2000,137.78721408406273
0.05,ColonCancer,15,0.11041153846153845,0.9025641025641026,558,2000,138.11676633311436
0.05,ColonCancer,16,0.12424807692307686,0.8884615384615385,553,2000,138.14081770833582
0.05,ColonCancer,17,0.10971730769230768,0.9038461538461539,581,2000,137.71908662468195
0.05,ColonCancer,18,0.1404980769230768,0.8717948717948719,543,2000,136.0540025839582
0.05,ColonCancer,19,0.15946730769230774,0.8538461538461538,591,2000,134.88537641707808
0.05,ColonCancer,20,0.14241730769230776,0.8705128205128204,569,2000,132.80551370885223
0.05,ColonCancer,21,0.12402307692307686,0.8884615384615385,544,2000,132.3005909579806
0.05,ColonCancer,22,0.1253923076923076,0.8871794871794872,548,2000,132.2811258751899
0.05,ColonCancer,23,0.1742730769230769,0.8384615384615385,574,2000,132.3636194160208
0.05,ColonCancer,24,0.11063653846153845,0.9025641025641026,567,2000,132.96109766699374
0.05,ColonCancer,25,0.10944230769230769,0.9038461538461539,570,2000,133.11571737518534
0.05,ColonCancer,26,0.10906730769230769,0.9038461538461539,555,2000,133.9353545838967
0.05,ColonCancer,27,0.12641153846153838,0.885897435897436,538,2000,136.4535827920772
0.05,ColonCancer,28,0.17459230769230766,0.8371794871794872,536,2000,136.8487176252529
0.05,ColonCancer,29,0.1250923076923076,0.8871794871794872,536,2000,138.23533270834014
0.05,Leukemia,0,0.027094411329359476,0.9857142857142858,925,3571,168.19821204198524
0.05,Leukemia,1,0.02758447013641632,0.9857142857142858,960,3571,167.87873020814732
0.05,Leukemia,2,0.027290434852182213,0.9857142857142858,939,3571,168.48507891595364
0.05,Leukemia,3,0.0262355642677121,0.9866666666666667,931,3571,168.24220341723412
0.05,Leukemia,4,0.026828379405528614,0.9857142857142858,906,3571,168.22011891705915
0.05,Leukemia,5,0.026151554186502356,0.9866666666666667,925,3571,168.7425850830041
0.05,Leukemia,6,0.026333576029123472,0.9866666666666667,938,3571,167.58379812492058
0.05,Leukemia,7,0.027598471816617946,0.9857142857142858,961,3571,168.64516304200515
0.05,Leukemia,8,0.026851638196583566,0.9866666666666667,975,3571,166.38759229099378
0.05,Leukemia,9,0.025731503780453628,0.9866666666666667,895,3571,166.88154195807874
0.05,Leukemia,10,0.026655614673760826,0.9866666666666667,961,3571,167.22650841576979
0.05,Leukemia,11,0.02726243149177896,0.9857142857142858,937,3571,166.93174520879984
0.05,Leukemia,12,0.027388446613593583,0.9857142857142858,946,3571,168.00822070799768
0.05,Leukemia,13,0.026249565947913726,0.9866666666666667,932,3571,168.80670470930636
0.05,Leukemia,14,0.027206424770972466,0.9857142857142858,933,3571,169.15926783299074
0.05,Leukemia,15,0.02724842981157734,0.9857142857142858,936,3571,167.69040341721848
0.05,Leukemia,16,0.0262915709885186,0.9866666666666667,935,3571,169.26804325031117
0.05,Leukemia,17,0.027304436532383836,0.9857142857142858,940,3571,171.2225839169696
0.05,Leukemia,18,0.0270524062887546,0.9857142857142858,922,3571,174.55969691602513
0.05,Leukemia,19,0.027304436532383836,0.9857142857142858,940,3571,173.3798352079466
0.05,Leukemia,20,0.027346441572988708,0.9857142857142858,943,3571,175.20606654230505
0.05,Leukemia,21,0.027668480217626065,0.9857142857142858,966,3571,176.48985629109666
0.05,Leukemia,22,0.0275144617354082,0.9857142857142858,955,3571,176.55885058408603
0.05,Leukemia,23,0.026263567628115353,0.9866666666666667,933,3571,174.917036625091
0.05,Leukemia,24,0.02724842981157734,0.9857142857142858,936,3571,171.84677712479606
0.05,Leukemia,25,0.027710485258230937,0.9857142857142858,969,3571,169.3712023748085
0.05,Leukemia,27,0.027304436532383836,0.9857142857142858,940,3571,157.22693162504584
0.05,Leukemia,26,0.027234428131375714,0.9857142857142858,935,3571,159.5891530830413
0.05,Leukemia,28,0.02741644997399683,0.9857142857142858,948,3571,146.91190408403054
0.05,Leukemia,29,0.027136416369964347,0.9857142857142858,928,3571,123.4548447499983
