algorithm,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
SCSO,KrVsKpEW,7,0.06974015342052307,0.9364818075117372,24,35,1786.9484352090003
SCSO,KrVsKpEW,8,0.1960096768108651,0.8066280320813772,16,35,1735.0102080420038
SCSO,KrVsKpEW,9,0.08165192404426558,0.9227181142410016,18,35,1744.6049877080004
SCSO,KrVsKpEW,10,0.1890647887323943,0.8150860719874805,21,35,1747.1013180419977
SCSO,KrVsKpEW,11,0.2814742203219315,0.7205888106416276,17,35,1738.0165611249977
SCSO,KrVsKpEW,12,0.09061127389336018,0.9139568661971831,19,35,1740.3572074580006
SCSO,KrVsKpEW,13,0.1680494341046277,0.8357365023474179,19,35,1731.932205291996
SCSO,KrVsKpEW,14,0.18129561745472836,0.8232223200312989,22,35,1742.0654001660005
SCSO,KrVsKpEW,15,0.21111259431589532,0.7922383607198749,19,35,1741.6710489999969
SCSO,KrVsKpEW,16,0.08968460135814876,0.914892899061033,19,35,1740.0746343749997
SCSO,KrVsKpEW,17,0.06773579602615687,0.9364862089201879,17,35,1740.5639058330053
SCSO,KrVsKpEW,18,0.16743019994969824,0.8363619913928012,19,35,1738.2593244169984
SCSO,KrVsKpEW,19,0.26650488556338026,0.7368637519561816,21,35,1736.9378772499986
