config_name,dataset,run_id,fitness,accuracy,n_selected_features,runtime_seconds
NoRMS,Zoo,29,0.022924999999999907,0.9800000000000001,5,160.278729459038
NoORL,Leukemia,0,0.01673316798015757,0.9857142857142858,925,583.5278094579699
NoORL,Leukemia,1,0.016831179741568936,0.9857142857142858,960,579.1305740419775
NoORL,Leukemia,2,0.016772372684722116,0.9857142857142858,939,568.5704758749343
NoORL,Leukemia,3,0.0158071128535424,0.9866666666666667,931,561.7236000420526
NoORL,Leukemia,4,0.016679961595391396,0.9857142857142858,906,548.311618458014
NoORL,Leukemia,5,0.015790310837300453,0.9866666666666667,925,547.0545238329796
NoORL,Leukemia,6,0.015826715205824675,0.9866666666666667,938,545.4379460409982
NoORL,Leukemia,7,0.016833980077609265,0.9857142857142858,961,546.1784475420136
NoORL,Leukemia,8,0.015930327639316694,0.9866666666666667,975,475.42534850002266
NoORL,Leukemia,9,0.015706300756090707,0.9866666666666667,895,475.98078545893077
NoORL,Leukemia,10,0.015891122934752144,0.9866666666666667,961,475.89050075004343
NoORL,Leukemia,11,0.016766772012641467,0.9857142857142858,937,475.06161712505855
NoORL,Leukemia,12,0.01679197503700439,0.9857142857142858,946,479.33377691707574
NoORL,Leukemia,13,0.015809913189582726,0.9866666666666667,932,478.8255554579664
NoORL,Leukemia,14,0.016755570668480168,0.9857142857142858,933,480.29212929098867
NoORL,Leukemia,15,0.016763971676601142,0.9857142857142858,936,481.6997101251036
NoORL,Leukemia,16,0.0158183141977037,0.9866666666666667,935,481.0131135409465
NoORL,Leukemia,17,0.01677517302076244,0.9857142857142858,940,483.0950774580706
NoORL,Leukemia,18,0.016724766972036596,0.9857142857142858,922,484.72362591698766
NoORL,Leukemia,19,0.01677517302076244,0.9857142857142858,940,484.29794912494253
NoORL,Leukemia,21,0.01684798175781089,0.9857142857142858,966,478.68125687504653
NoORL,Leukemia,20,0.016783574028883416,0.9857142857142858,943,480.6925507080741
NoORL,Leukemia,22,0.016817178061367313,0.9857142857142858,955,476.8119539170293
NoORL,Leukemia,23,0.01581271352562305,0.9866666666666667,933,477.1658709580079
NoORL,Leukemia,24,0.016763971676601142,0.9857142857142858,936,467.060889416025
NoORL,Leukemia,25,0.016856382765931863,0.9857142857142858,969,467.7526010420406
NoORL,Leukemia,27,0.01677517302076244,0.9857142857142858,940,467.6851273330394
NoORL,Leukemia,26,0.016761171340560817,0.9857142857142858,935,468.3016039999202
NoORL,Leukemia,28,0.01679757570908504,0.9857142857142858,948,461.93430275004357
NoORL,Leukemia,29,0.016741568988278544,0.9857142857142858,928,463.3004976250231
NoORL,ColonCancer,0,0.11570653846153839,0.885897435897436,549,444.11838491703384
NoORL,ColonCancer,1,0.16157384615384615,0.8397435897435898,584,443.24211533297785
NoORL,ColonCancer,2,0.08401076923076928,0.9179487179487179,556,401.312927166
NoORL,ColonCancer,3,0.12850884615384625,0.873076923076923,571,401.06753849994857
NoORL,ColonCancer,4,0.10053576923076922,0.9012820512820513,561,400.43880920798983
NoORL,ColonCancer,5,0.14621307692307695,0.8551282051282051,558,401.55667337495834
NoORL,ColonCancer,6,0.11465230769230762,0.8871794871794872,592,393.82643408398144
NoORL,ColonCancer,7,0.09545384615384615,0.9064102564102564,560,394.74726679211017
NoORL,ColonCancer,8,0.12830384615384627,0.873076923076923,530,394.9827413749881
NoORL,ColonCancer,9,0.1158365384615384,0.885897435897436,575,396.07552766695153
NoORL,ColonCancer,10,0.1157715384615384,0.885897435897436,562,395.77590295800474
NoORL,ColonCancer,11,0.11325807692307686,0.8884615384615385,567,397.0302514999639
NoORL,ColonCancer,12,0.14622807692307696,0.8551282051282051,561,399.08953258395195
NoORL,ColonCancer,13,0.13088730769230777,0.8705128205128204,539,400.4528343330603
