algorithm,dataset,metric,mean,std,best,worst
GA,WDBC,n_selected_features,14.5,1.9958289839896939,20.0,11.0
GWO,WDBC,accuracy,0.9553651089375356,0.009845447104420448,0.9736376339077782,0.9384567613724576
GWO,WDBC,fitness,0.04889965326295084,0.009718930720653754,0.0314320757646328,0.0669278062412668
GWO,WDBC,n_selected_features,14.133333333333333,2.717024516308644,19.0,8.0
HHO,WDBC,accuracy,0.7988329969466439,0.3574440832040054,0.975376494333178,0.0
HHO,WDBC,fitness,0.20585533302282252,0.355304802438913,0.029710603943487,1.0
HHO,WDBC,n_selected_features,15.1,10.060980734169673,30.0,0.0
OOA,WDBC,accuracy,0.7239657403094757,0.40274360728227543,0.9736686849868031,0.0
OOA,WDBC,fitness,0.2789850282047301,0.4009302342143107,0.0307346685297314,1.0
OOA,WDBC,n_selected_features,10.133333333333333,8.61677949635993,28.0,0.0
PSO,WDBC,accuracy,0.9577726025979402,0.006405799138001754,0.9666356155876416,0.9455208818506444
PSO,WDBC,fitness,0.04679401231692799,0.006216721772282945,0.0380307405682347,0.0596009936345286
PSO,WDBC,n_selected_features,14.966666666666667,1.7978382080215733,20.0,11.0
RG-SCSO,WDBC,accuracy,0.9793857061532889,0.001976723670729525,0.9824561403508772,0.9753609687936654
RG-SCSO,WDBC,fitness,0.02434148424157737,0.0018885290521110849,0.0213684210526315,0.0280593075609379
RG-SCSO,WDBC,n_selected_features,11.8,2.1039645117412666,17.0,8.0
RIME,WDBC,accuracy,0.9555452051958806,0.010374859995058033,0.9666356155876418,0.9279459711224964
RIME,WDBC,fitness,0.04879913574496711,0.009910595942149622,0.0380307405682346,0.0750001552553951
RIME,WDBC,n_selected_features,14.366666666666667,2.287405128573035,20.0,10.0
SCSO,WDBC,accuracy,0.9618718625472236,0.009508296454168839,0.9754230709517157,0.9385033379909952
SCSO,WDBC,fitness,0.04255796718935977,0.009375058267421178,0.0293311597578016,0.065215028722248
SCSO,WDBC,n_selected_features,14.433333333333334,2.011356645539412,19.0,11.0
SSA,WDBC,accuracy,0.797665476375304,0.35695295607450345,0.9736686849868031,0.0
SSA,WDBC,fitness,0.2066334006106712,0.35498902148023664,0.0317346685297314,1.0
SSA,WDBC,n_selected_features,13.966666666666667,9.368327254934872,30.0,0.0
WOA,WDBC,accuracy,0.7975485173109765,0.32209937515464593,0.9718987734823784,0.0
WOA,WDBC,fitness,0.20589363452879986,0.3201546862645395,0.0358202142524453,1.0
WOA,WDBC,n_selected_features,12.4,10.435835695653063,29.0,0.0
AOA,WaveformEW,accuracy,0.77246,0.004682776953902474,0.7802,0.7565999999999999
AOA,WaveformEW,fitness,0.23520626666666664,0.004653436944405249,0.227602,0.250716
AOA,WaveformEW,n_selected_features,39.766666666666666,1.085766498326822,40.0,34.0
COA,WaveformEW,accuracy,0.7627,0.022270383921252922,0.796,0.7066
COA,WaveformEW,fitness,0.24018533333333328,0.021724210631356818,0.2082099999999999,0.294716
COA,WaveformEW,n_selected_features,21.033333333333335,5.049642451588913,35.0,12.0
ECL-SCSO,WaveformEW,accuracy,0.74066,0.03986226787326582,0.7924,0.6428
ECL-SCSO,WaveformEW,fitness,0.26209659999999996,0.03926876713165311,0.211024,0.3586279999999999
ECL-SCSO,WaveformEW,n_selected_features,21.4,3.2,26.0,16.0
GA,WaveformEW,accuracy,0.60976,0.05137733352364641,0.6884,0.4814
GA,WaveformEW,fitness,0.3907959333333333,0.050415862605555244,0.314484,0.5169139999999999
GA,WaveformEW,n_selected_features,17.833333333333332,2.7938424357067015,24.0,12.0
GWO,WaveformEW,accuracy,0.6837133333333333,0.06416210061676249,0.775,0.4588
GWO,WaveformEW,fitness,0.31778213333333327,0.06301899745723948,0.2277499999999999,0.539038
GWO,WaveformEW,n_selected_features,18.633333333333333,2.9493878837631526,23.0,11.0
HHO,WaveformEW,accuracy,0.67256,0.2013165891491972,0.7932,0.0
HHO,WaveformEW,fitness,0.33035726666666665,0.19943562225138106,0.2117319999999999,1.0
HHO,WaveformEW,n_selected_features,22.1,12.389108119634763,40.0,0.0
OOA,WaveformEW,accuracy,0.7201466666666667,0.19341891622991675,0.8009999999999999,0.0
OOA,WaveformEW,fitness,0.28392979999999995,0.1922678886133269,0.20301,1.0
OOA,WaveformEW,n_selected_features,24.833333333333332,9.434275571317363,40.0,0.0
PSO,WaveformEW,accuracy,0.7073933333333334,0.06346489808460176,0.8026,0.5324000000000001
PSO,WaveformEW,fitness,0.29423059999999995,0.06241127843405654,0.200426,0.4661739999999998
PSO,WaveformEW,n_selected_features,18.2,2.9821692328460054,26.0,12.0
RG-SCSO,WaveformEW,accuracy,0.8197733333333334,0.006456569436542035,0.8392,0.8122
RG-SCSO,WaveformEW,fitness,0.1824244,0.006396020521126131,0.162442,0.189974
RG-SCSO,WaveformEW,n_selected_features,16.0,2.8751811537130436,26.0,12.0
RIME,WaveformEW,accuracy,0.72564,0.04921293596877418,0.792,0.5916
RIME,WaveformEW,fitness,0.2766664,0.04838202548440209,0.2124199999999999,0.409066
RIME,WaveformEW,n_selected_features,20.2,3.727376199598497,29.0,12.0
SCSO,WaveformEW,accuracy,0.7177666666666667,0.08089736845053876,0.8068000000000002,0.5274
SCSO,WaveformEW,fitness,0.28449433333333324,0.07973364428994549,0.1965179999999998,0.472374
SCSO,WaveformEW,n_selected_features,20.333333333333332,2.913569784454954,26.0,15.0
SSA,WaveformEW,accuracy,0.7257666666666667,0.14055417065633055,0.8030000000000002,0.0
SSA,WaveformEW,fitness,0.27794933333333327,0.13936281487238825,0.2015299999999998,1.0
SSA,WaveformEW,n_selected_features,24.5,9.92555623966066,40.0,0.0
WOA,WaveformEW,accuracy,0.7565733333333334,0.06269334325818725,0.7939999999999999,0.4897999999999999
WOA,WaveformEW,fitness,0.24940073333333326,0.06002363519921873,0.21144,0.5063479999999999
WOA,WaveformEW,n_selected_features,33.63333333333333,9.931375646013105,40.0,5.0
AOA,Zoo,accuracy,0.9299206349206348,0.013339614922427809,0.9504761904761904,0.8904761904761905
AOA,Zoo,fitness,0.07935773809523808,0.013144950275978078,0.0590285714285714,0.1178035714285713
AOA,Zoo,n_selected_features,15.966666666666667,0.17950549357115014,16.0,15.0
COA,Zoo,accuracy,0.8811111111111111,0.0435085127044419,0.9604761904761904,0.7714285714285715
COA,Zoo,fitness,0.12307499999999998,0.04217981190466506,0.0472535714285714,0.2312857142857142
COA,Zoo,n_selected_features,8.6,2.8237091446063163,13.0,2.0
ECL-SCSO,Zoo,accuracy,0.8763174603174604,0.04940552622599951,0.940952380952381,0.7614285714285715
ECL-SCSO,Zoo,fitness,0.1274873809523809,0.04862434464988073,0.0633035714285714,0.2405607142857142
ECL-SCSO,Zoo,n_selected_features,8.066666666666666,1.18133634311129,10.0,6.0
GA,Zoo,accuracy,0.7510952380952381,0.09570671611858848,0.8714285714285713,0.4752380952380952
GA,Zoo,fitness,0.2505198809523809,0.09408648484151573,0.1316607142857143,0.5207642857142857
GA,Zoo,n_selected_features,6.566666666666666,1.6868774571839993,10.0,2.0
GWO,Zoo,accuracy,0.8293015873015873,0.07855052471646863,0.9304761904761903,0.5547619047619048
GWO,Zoo,fitness,0.1739705952380952,0.07695771725193443,0.0757035714285715,0.4432857142857143
GWO,Zoo,n_selected_features,7.966666666666667,1.87053171287976,11.0,4.0
HHO,Zoo,accuracy,0.7558095238095238,0.3072043349325666,0.9600000000000002,0.0
HHO,Zoo,fitness,0.24897773809523807,0.30466328912346274,0.0464749999999998,1.0
HHO,Zoo,n_selected_features,9.433333333333334,5.30209602159582,16.0,0.0
OOA,Zoo,accuracy,0.8758730158730158,0.16826617206415467,0.9804761904761904,0.0
OOA,Zoo,fitness,0.12980238095238095,0.1667256217030131,0.0274535714285714,1.0
OOA,Zoo,n_selected_features,10.533333333333333,4.372133981885225,16.0,0.0
PSO,Zoo,accuracy,0.8565396825396826,0.05128845305701476,0.9514285714285714,0.7623809523809524
PSO,Zoo,fitness,0.14673404761904757,0.04997468005782615,0.0537107142857143,0.2383678571428571
PSO,Zoo,n_selected_features,7.533333333333333,2.202019275321833,12.0,3.0
RG-SCSO,Zoo,accuracy,0.9807619047619048,0.004339346952340749,0.99,0.9704761904761906
RG-SCSO,Zoo,fitness,0.023587380952380877,0.0038452774655215478,0.0149,0.0329785714285713
RG-SCSO,Zoo,n_selected_features,7.266666666666667,2.0965580258021848,11.0,5.0
RIME,Zoo,accuracy,0.8650476190476191,0.05439471096070707,0.9399999999999998,0.6638095238095237
RIME,Zoo,fitness,0.13864452380952377,0.05356379536676776,0.0656500000000001,0.3372035714285715
RIME,Zoo,n_selected_features,8.066666666666666,1.7876116903722563,11.0,5.0
SCSO,Zoo,accuracy,0.8643015873015873,0.09095400009639429,0.9804761904761904,0.6333333333333333
SCSO,Zoo,fitness,0.13936226190476184,0.08949948307095869,0.0262035714285714,0.366125
SCSO,Zoo,n_selected_features,8.033333333333333,1.7026123718829513,12.0,5.0
SSA,Zoo,accuracy,0.7748888888888888,0.3078114031583887,0.9504761904761904,0.0
SSA,Zoo,fitness,0.23010999999999998,0.3055051462853003,0.05575,1.0
SSA,Zoo,n_selected_features,9.466666666666667,5.51200709562517,16.0,0.0
WOA,Zoo,accuracy,0.8599999999999999,0.1760488491269158,0.9604761904761904,0.0
WOA,Zoo,fitness,0.14632916666666665,0.17369146839222627,0.0485035714285714,1.0
WOA,Zoo,n_selected_features,11.833333333333334,4.803355308763055,16.0,0.0
