config,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
bGWO-TVT,HeartDisease,7,0.14714445893089956,0.8552542372881357,5,13,269.2002416669857
bGWO-TVT,GermanCredit,29,0.23864,0.764,10,20,660.7729263340589
bGWO-TVT,HeartDisease,8,0.15374445893089972,0.8485875706214688,5,13,269.8598107909784
bGWO-TVT,HeartDisease,9,0.1570444589308997,0.8452542372881355,5,13,270.4170595831238
bGWO-TVT,HeartDisease,10,0.14780247718383305,0.8584745762711865,10,13,271.88520879205316
bGWO-TVT,HeartDisease,11,0.15884941329856592,0.8488700564971751,12,13,271.0127807909157
bGWO-TVT,HeartDisease,12,0.14065632333767925,0.8618079096045198,5,13,273.94224249990657
bGWO-TVT,HeartDisease,13,0.15055632333767915,0.8518079096045199,5,13,271.23721908405423
bGWO-TVT,HeartDisease,14,0.16028852672750982,0.8419774011299435,5,13,274.0177697080653
bGWO-TVT,HeartDisease,15,0.15044445893089953,0.8519209039548024,5,13,270.957417084137
bGWO-TVT,HeartDisease,16,0.15858357235984347,0.848361581920904,11,13,273.7833725840319
bGWO-TVT,HeartDisease,17,0.14615215123859188,0.858587570621469,8,13,275.02729479107074
bGWO-TVT,HeartDisease,18,0.15192698826597134,0.8519774011299435,7,13,271.8601258341223
bGWO-TVT,HeartDisease,19,0.1513255541069099,0.8518079096045199,6,13,273.37418062496
bGWO-TVT,HeartDisease,20,0.14984367666232065,0.854858757062147,8,13,276.33671895810403
bGWO-TVT,HeartDisease,21,0.15357666232073014,0.8487570621468926,5,13,276.04088324983604
bGWO-TVT,HeartDisease,22,0.15072411994784868,0.8516384180790961,5,13,278.43166374997236
bGWO-TVT,HeartDisease,23,0.15824797913950459,0.8487005649717514,11,13,275.0552732918877
bGWO-TVT,HeartDisease,24,0.15847105606258158,0.845367231638418,7,13,268.20755708310753
bGWO-TVT,HeartDisease,25,0.13730039113428932,0.8651977401129944,5,13,266.69035679101944
bGWO-TVT,HeartDisease,26,0.15979895697522822,0.8416949152542372,4,13,257.13197241700254
bGWO-TVT,HeartDisease,27,0.14802555410691015,0.855141242937853,6,13,255.3104719580151
bGWO-TVT,HeartDisease,28,0.1462640156453715,0.8584745762711865,8,13,251.56057608313859
bGWO-TVT,HeartDisease,29,0.1501654498044328,0.8553107344632769,9,13,245.27399991708808
bGWO-TVT,IonosphereEW,0,0.10394247839981063,0.89738430583501,8,34,461.4205001248047
bGWO-TVT,IonosphereEW,1,0.09938212806249268,0.90317907444668,12,34,447.519794333959
bGWO-TVT,IonosphereEW,2,0.10166230323115155,0.9002816901408451,10,34,428.49980999995023
bGWO-TVT,IonosphereEW,3,0.0908014913007456,0.9115492957746479,11,34,429.5648238330614
bGWO-TVT,IonosphereEW,4,0.09233407503846618,0.9088128772635814,7,34,433.8334987501148
bGWO-TVT,IonosphereEW,5,0.1010740679370339,0.9002816901408451,8,34,443.9293217079248
bGWO-TVT,IonosphereEW,7,0.0927477097881407,0.9086921529175049,8,34,430.88591591687873
bGWO-TVT,IonosphereEW,6,0.10166230323115155,0.9002816901408451,10,34,438.6924094581045
bGWO-TVT,IonosphereEW,8,0.08975978222274827,0.9117102615694165,8,34,433.94862383278087
bGWO-TVT,IonosphereEW,9,0.09584580423718789,0.9061569416498994,10,34,435.4290017080493
bGWO-TVT,IonosphereEW,10,0.1006604331873595,0.9004024144869215,7,34,431.7391266671475
bGWO-TVT,IonosphereEW,11,0.10266417327494383,0.9001609657947686,13,34,436.71870487509295
bGWO-TVT,IonosphereEW,12,0.10461039176233872,0.8973038229376258,10,34,433.121114959009
bGWO-TVT,IonosphereEW,13,0.09781661735116576,0.9029778672032194,6,34,432.76790087483823
bGWO-TVT,IonosphereEW,14,0.10254465617232802,0.9002816901408451,13,34,426.83163324999623
bGWO-TVT,IonosphereEW,15,0.10545290566930991,0.897344064386318,13,34,427.2240210410673
bGWO-TVT,IonosphereEW,16,0.09317658894543727,0.9088531187122737,10,34,426.14199120900594
bGWO-TVT,IonosphereEW,17,0.10710500650964618,0.894486921529175,9,34,428.64396595791914
bGWO-TVT,IonosphereEW,18,0.10490450940939754,0.8973038229376258,11,34,423.44874024996534
bGWO-TVT,IonosphereEW,19,0.09962116226772397,0.9029376257545272,12,34,427.5473015829921
bGWO-TVT,IonosphereEW,20,0.10875019528938343,0.8946076458752514,15,34,427.43101725005545
bGWO-TVT,IonosphereEW,22,0.08946566457568945,0.9117102615694165,7,34,423.1018171249889
bGWO-TVT,IonosphereEW,21,0.10287861285359222,0.9002414486921528,14,34,427.82142845890485
bGWO-TVT,IonosphereEW,23,0.10449087465972312,0.8974245472837021,10,34,425.9775175829418
bGWO-TVT,IonosphereEW,24,0.10301337436382997,0.9004024144869216,15,34,463.8739479589276
bGWO-TVT,IonosphereEW,25,0.09896849331281805,0.9032997987927566,11,34,476.7748046249617
bGWO-TVT,IonosphereEW,26,0.09617976091845197,0.9061167002012072,11,34,485.5847243750468
bGWO-TVT,IonosphereEW,27,0.0900538998698071,0.9117102615694165,9,34,499.12177704204805
bGWO-TVT,IonosphereEW,28,0.10191658184400522,0.9003219315895372,11,34,520.0282800421119
bGWO-TVT,IonosphereEW,29,0.1050392709196355,0.8974647887323943,12,34,517.4633267919999
bGWO-TVT,KrVsKpEW,0,0.048867731388330095,0.9552562597809076,16,35,1785.9259613750037
bGWO-TVT,KrVsKpEW,1,0.054342806841046296,0.9508802816901408,20,35,1788.744748875033
bGWO-TVT,KrVsKpEW,2,0.05436985663983899,0.950564358372457,19,35,1853.028649542015
bGWO-TVT,KrVsKpEW,3,0.05467923163983904,0.950251858372457,19,35,1861.1667797090486
bGWO-TVT,KrVsKpEW,4,0.050007683601609544,0.9552591940532082,20,35,1877.1625607081223
bGWO-TVT,KrVsKpEW,5,0.0589887575452716,0.9461874021909233,20,35,1878.3168749578763
bGWO-TVT,KrVsKpEW,6,0.05220277917505036,0.9527533255086071,19,35,1877.9321115419734
bGWO-TVT,KrVsKpEW,7,0.05680140845070425,0.9486854460093896,21,35,1877.8310807079542
bGWO-TVT,KrVsKpEW,8,0.04853227489939628,0.9558837050078248,17,35,1832.1085512910504
bGWO-TVT,KrVsKpEW,9,0.05775222585513078,0.9474364241001565,20,35,1829.983540207846
bGWO-TVT,KrVsKpEW,10,0.052488977615694224,0.9527528364632237,20,35,1833.6105850420427
bGWO-TVT,KrVsKpEW,11,0.05158257671026153,0.9533797926447575,19,35,1829.9576913749333
bGWO-TVT,KrVsKpEW,12,0.05582015216297777,0.9502538145539907,23,35,1832.2528957088944
bGWO-TVT,KrVsKpEW,13,0.05775609909456741,0.9474325117370892,20,35,1833.0225844169036
bGWO-TVT,KrVsKpEW,14,0.050650094315895296,0.9543216940532082,19,35,1833.700830334099
bGWO-TVT,KrVsKpEW,15,0.056181690140845,0.9493114241001566,21,35,1828.5706204578746
bGWO-TVT,KrVsKpEW,16,0.049082947686116776,0.9561932707355242,20,35,1834.2560468751471
bGWO-TVT,KrVsKpEW,17,0.04879820171026164,0.9561922926447574,19,35,1840.2924875419121
bGWO-TVT,KrVsKpEW,18,0.05501178319919516,0.9496273474178404,18,35,1841.413039291976
bGWO-TVT,KrVsKpEW,19,0.05778266473843052,0.9471170774647888,19,35,1835.1339582090732
bGWO-TVT,KrVsKpEW,20,0.0587576270120724,0.9455550665101722,17,35,1836.6326654169243
bGWO-TVT,KrVsKpEW,21,0.056252672283702176,0.9483739241001565,18,35,1839.7101883750875
bGWO-TVT,KrVsKpEW,22,0.05346926559356134,0.9511854460093897,18,35,1838.5051067499444
bGWO-TVT,KrVsKpEW,23,0.04881944164989941,0.9558822378716745,18,35,1834.4520945828408
bGWO-TVT,Leukemia,1,0.01890342841140932,0.9857142857142858,1700,3571,585.8905707499944
bGWO-TVT,Leukemia,0,0.018923030763691593,0.9857142857142858,1707,3571,588.2334241250064
bGWO-TVT,Leukemia,2,0.018911829419530294,0.9857142857142858,1703,3571,589.8829620841425
bGWO-TVT,Leukemia,3,0.018078185382245846,0.9866666666666667,1742,3571,591.8737460828852
bGWO-TVT,KrVsKpEW,24,0.058612273641851106,0.947433489827856,23,35,1786.0694551658817
bGWO-TVT,KrVsKpEW,25,0.05284325326961769,0.9518177816901409,18,35,1789.2027717910241
bGWO-TVT,KrVsKpEW,26,0.05346636066398387,0.9511883802816902,18,35,1763.8802639588248
bGWO-TVT,KrVsKpEW,27,0.05005839411468822,0.9546307707355242,18,35,1753.758888832992
bGWO-TVT,KrVsKpEW,28,0.05503641222334008,0.9493138693270735,17,35,1738.0574225829914
bGWO-TVT,KrVsKpEW,29,0.05036970573440636,0.9543163145539907,18,35,1739.3295532499906
bGWO-TVT,Leukemia,4,0.018589790774892936,0.9857142857142858,1588,3571,548.2167308328208
bGWO-TVT,Leukemia,5,0.017820554466535958,0.9866666666666667,1650,3571,550.3449240829796
bGWO-TVT,Leukemia,6,0.017870960515261807,0.9866666666666667,1668,3571,549.7225429581013
bGWO-TVT,Leukemia,7,0.01865419850382041,0.9857142857142858,1611,3571,548.1770661659539
bGWO-TVT,Leukemia,8,0.018030579669560322,0.9866666666666667,1725,3571,527.7745146250818
bGWO-TVT,Leukemia,9,0.01795217026043123,0.9866666666666667,1697,3571,523.7354837080929
bGWO-TVT,Leukemia,10,0.01785415849901986,0.9866666666666667,1662,3571,526.3116640411317
bGWO-TVT,Leukemia,11,0.018911829419530294,0.9857142857142858,1703,3571,525.1172597501427
bGWO-TVT,Leukemia,12,0.01845257430891702,0.9857142857142858,1539,3571,522.2204592078924
bGWO-TVT,Leukemia,13,0.017868160179221482,0.9866666666666667,1667,3571,524.5236125409137
bGWO-TVT,Leukemia,14,0.018942633115973866,0.9857142857142858,1714,3571,524.0950408750214
bGWO-TVT,Leukemia,15,0.018861423370804445,0.9857142857142858,1685,3571,524.2425470838789
bGWO-TVT,Leukemia,16,0.017980173620834476,0.9866666666666667,1707,3571,524.8554252909962
bGWO-TVT,Leukemia,17,0.018953834460135165,0.9857142857142858,1718,3571,521.5807002920192
bGWO-TVT,Leukemia,18,0.018721406568788204,0.9857142857142858,1635,3571,522.1952567500994
bGWO-TVT,Leukemia,19,0.018878225387046393,0.9857142857142858,1691,3571,522.1811397909187
bGWO-TVT,Leukemia,20,0.018886626395167368,0.9857142857142858,1694,3571,518.9051252501085
bGWO-TVT,Leukemia,21,0.018942633115973866,0.9857142857142858,1714,3571,520.7927953749895
bGWO-TVT,Leukemia,22,0.018937032443893217,0.9857142857142858,1712,3571,520.8286517909728
bGWO-TVT,Leukemia,23,0.018024978997479672,0.9866666666666667,1723,3571,520.0271958340891
bGWO-TVT,Lymphography,0,0.13065440613026805,0.8719540229885059,7,18,159.61209962517023
bGWO-TVT,Lymphography,1,0.13937624521072794,0.8648275862068966,10,18,161.90633391705342
bGWO-TVT,Leukemia,24,0.018600992119054235,0.9857142857142858,1592,3571,494.30437716702
bGWO-TVT,Leukemia,25,0.01896223546825614,0.9857142857142858,1721,3571,488.46467608306557
bGWO-TVT,Lymphography,2,0.13793716475095788,0.8645977011494252,7,18,165.14558891602792
bGWO-TVT,Lymphography,3,0.12471034482758608,0.8790804597701151,9,18,174.65024466696195
bGWO-TVT,Leukemia,26,0.018634596151538133,0.9857142857142858,1604,3571,486.7672445839271
bGWO-TVT,Leukemia,27,0.01881661799415925,0.9857142857142858,1669,3571,486.87571983318776
bGWO-TVT,Lymphography,4,0.13892107279693489,0.8652873563218391,10,18,188.38398529193364
bGWO-TVT,Leukemia,28,0.018830619674360873,0.9857142857142858,1674,3571,488.76092704199255
bGWO-TVT,Leukemia,29,0.018682201864223657,0.9857142857142858,1621,3571,492.21418337500654
bGWO-TVT,Lymphography,5,0.1247103448275863,0.8790804597701148,9,18,195.36183858383447
bGWO-TVT,Lymphography,6,0.12839846743295028,0.8781609195402298,14,18,196.77286208281294
bGWO-TVT,Lymphography,7,0.1335593869731801,0.871264367816092,11,18,200.70232337503694
bGWO-TVT,Lymphography,8,0.137254406130268,0.8652873563218393,7,18,208.2545725000091
bGWO-TVT,Lymphography,9,0.13254865900383148,0.8717241379310344,10,18,212.30537262489088
bGWO-TVT,Lymphography,10,0.13353256704980845,0.8724137931034482,13,18,212.37038137507625
bGWO-TVT,Lymphography,11,0.13411494252873563,0.871264367816092,12,18,211.41503270785324
bGWO-TVT,Lymphography,12,0.132776245210728,0.8714942528735632,10,18,213.56203141692095
bGWO-TVT,Lymphography,13,0.12582145593869742,0.8790804597701148,11,18,210.67124633304775
bGWO-TVT,Lymphography,14,0.13735478927203074,0.8657471264367815,8,18,209.6260045839008
bGWO-TVT,Lymphography,15,0.14607662835249038,0.8586206896551725,11,18,213.88250887487084
bGWO-TVT,Lymphography,16,0.14774329501915703,0.8586206896551725,14,18,211.72068345919251
bGWO-TVT,Lymphography,17,0.13970421455938697,0.8650574712643678,11,18,213.2636729159858
bGWO-TVT,Lymphography,18,0.13823831417624521,0.8659770114942529,10,18,212.83625458390452
bGWO-TVT,Lymphography,19,0.13477088122605368,0.8717241379310344,14,18,213.15300699998625
bGWO-TVT,Lymphography,20,0.14385440613026815,0.8586206896551725,7,18,213.53738687490113
bGWO-TVT,Lymphography,21,0.13189272030651342,0.871264367816092,8,18,212.42716412479058
bGWO-TVT,Lymphography,22,0.13343218390804604,0.8719540229885057,12,18,213.02194529096596
bGWO-TVT,Lymphography,23,0.1275149425287357,0.8779310344827586,12,18,214.53393095801584
bGWO-TVT,Lymphography,24,0.13131034482758613,0.8724137931034484,9,18,212.63672429090366
bGWO-TVT,Lymphography,25,0.12604904214559373,0.8788505747126438,11,18,210.6041606250219
bGWO-TVT,Lymphography,26,0.14486513409961685,0.8581609195402299,8,18,211.90813520806842
bGWO-TVT,Lymphography,27,0.13836551724137933,0.8652873563218391,9,18,208.10337733384222
bGWO-TVT,Lymphography,28,0.1338873563218391,0.8714942528735632,12,18,209.20798329194076
bGWO-TVT,Lymphography,29,0.1268321839080459,0.8786206896551725,12,18,209.0431574168615
bGWO-TVT,M-of-n,0,0.004615384615384616,1.0,6,13,582.9972270829603
bGWO-TVT,M-of-n,1,0.004615384615384616,1.0,6,13,585.3303674580529
bGWO-TVT,M-of-n,2,0.004615384615384616,1.0,6,13,582.1612245840952
bGWO-TVT,M-of-n,3,0.007364615384615386,0.998,7,13,586.7315764999948
bGWO-TVT,M-of-n,4,0.01132461538461539,0.994,7,13,588.998129833024
bGWO-TVT,M-of-n,5,0.004615384615384616,1.0,6,13,583.6382944171783
bGWO-TVT,M-of-n,6,0.004615384615384616,1.0,6,13,582.182088540867
bGWO-TVT,M-of-n,7,0.004615384615384616,1.0,6,13,582.8375015000347
bGWO-TVT,M-of-n,8,0.004615384615384616,1.0,6,13,576.2852849171031
bGWO-TVT,M-of-n,9,0.01231461538461539,0.993,7,13,578.0780417080969
bGWO-TVT,M-of-n,10,0.004615384615384616,1.0,6,13,583.6032399998512
bGWO-TVT,M-of-n,11,0.004615384615384616,1.0,6,13,584.0376120000146
bGWO-TVT,M-of-n,13,0.014294615384615392,0.991,7,13,579.3885738328099
bGWO-TVT,M-of-n,12,0.004615384615384616,1.0,6,13,586.7650207090192
bGWO-TVT,M-of-n,14,0.004615384615384616,1.0,6,13,579.6565967081115
bGWO-TVT,M-of-n,15,0.010334615384615498,0.9949999999999999,7,13,580.8642199169844
bGWO-TVT,M-of-n,16,0.004615384615384616,1.0,6,13,581.6669922498986
bGWO-TVT,M-of-n,17,0.010334615384615498,0.9949999999999999,7,13,583.1936869169585
bGWO-TVT,M-of-n,18,0.010334615384615498,0.9949999999999999,7,13,583.0487649999559
bGWO-TVT,M-of-n,19,0.004615384615384616,1.0,6,13,579.1579634170048
bGWO-TVT,M-of-n,20,0.004615384615384616,1.0,6,13,574.103733957978
bGWO-TVT,M-of-n,21,0.004615384615384616,1.0,6,13,578.5897565840278
bGWO-TVT,M-of-n,22,0.004615384615384616,1.0,6,13,577.7769451250788
bGWO-TVT,M-of-n,23,0.004615384615384616,1.0,6,13,578.7080002499279
bGWO-TVT,Parkinsons,0,0.04887412587412593,0.9538461538461538,7,22,243.4246109169908
bGWO-TVT,Parkinsons,1,0.040993006993007085,0.964102564102564,12,22,241.93158787488937
bGWO-TVT,M-of-n,24,0.004615384615384616,1.0,6,13,584.26036608289
bGWO-TVT,M-of-n,25,0.004615384615384616,1.0,6,13,588.1218596659601
bGWO-TVT,Parkinsons,2,0.06130069930069932,0.9435897435897436,12,22,242.91584179201163
bGWO-TVT,Parkinsons,3,0.04606993006993015,0.9589743589743589,12,22,240.60265704221092
bGWO-TVT,M-of-n,26,0.004615384615384616,1.0,6,13,586.3508202079684
bGWO-TVT,M-of-n,27,0.004615384615384616,1.0,6,13,587.2192186659668
bGWO-TVT,M-of-n,28,0.01330461538461539,0.992,7,13,583.8564462498762
bGWO-TVT,M-of-n,29,0.014294615384615392,0.991,7,13,589.9041040420998
bGWO-TVT,Parkinsons,4,0.04008391608391618,0.964102564102564,10,22,241.5320047501009
bGWO-TVT,Parkinsons,5,0.039629370629370504,0.9641025641025642,9,22,244.78323783283122
bGWO-TVT,Parkinsons,6,0.056223776223776264,0.9487179487179487,12,22,242.09961812500842
bGWO-TVT,Parkinsons,7,0.050237762237762294,0.9538461538461538,10,22,243.01787524996325
bGWO-TVT,Parkinsons,8,0.03500699300699312,0.9692307692307691,10,22,243.32019295892678
bGWO-TVT,Parkinsons,9,0.024853146853146997,0.9794871794871793,10,22,241.95924662495963
bGWO-TVT,Parkinsons,10,0.0548601398601399,0.9487179487179487,9,22,240.246918666875
bGWO-TVT,Parkinsons,11,0.04053846153846141,0.9641025641025642,11,22,241.77509616594762
bGWO-TVT,Parkinsons,12,0.034552447552447664,0.9692307692307691,9,22,239.87734520807862
bGWO-TVT,Parkinsons,13,0.04516083916083924,0.9589743589743589,10,22,244.96863445802592
bGWO-TVT,Parkinsons,14,0.046524475524475604,0.9589743589743589,13,22,242.7064868339803
bGWO-TVT,Parkinsons,15,0.043797202797202874,0.9589743589743589,7,22,243.12511837505735
bGWO-TVT,Parkinsons,16,0.04425174825174833,0.9589743589743589,8,22,247.60369324986823
bGWO-TVT,Parkinsons,17,0.026216783216783144,0.9794871794871796,13,22,243.6813579578884
bGWO-TVT,Parkinsons,18,0.04561538461538469,0.9589743589743589,11,22,244.25773862493224
bGWO-TVT,Parkinsons,19,0.029930069930069837,0.9743589743589745,10,22,244.43399316701107
bGWO-TVT,Parkinsons,20,0.059027972027972046,0.9435897435897436,7,22,244.26769799995236
bGWO-TVT,Parkinsons,21,0.04053846153846163,0.964102564102564,11,22,247.34496929193847
bGWO-TVT,Parkinsons,22,0.04099300699300687,0.9641025641025642,12,22,250.64779654098675
bGWO-TVT,Parkinsons,23,0.039629370629370504,0.9641025641025642,9,22,246.35496558318846
bGWO-TVT,Parkinsons,24,0.049328671328671386,0.9538461538461538,8,22,247.93504524999298
bGWO-TVT,Parkinsons,25,0.03917482517482527,0.964102564102564,8,22,243.3923508329317
bGWO-TVT,Parkinsons,26,0.03500699300699312,0.9692307692307691,10,22,237.2225947091356
bGWO-TVT,Parkinsons,27,0.03872027972027981,0.964102564102564,7,22,238.57054279209115
bGWO-TVT,Parkinsons,28,0.04561538461538469,0.9589743589743589,11,22,216.36853108298965
bGWO-TVT,Parkinsons,29,0.04425174825174833,0.9589743589743589,8,22,204.39669600012712
bGWO-TVT,Sonar,0,0.12312195121951224,0.8796747967479674,24,60,385.44096679100767
bGWO-TVT,Sonar,1,0.10969744483159123,0.8940766550522647,29,60,373.3871787909884
bGWO-TVT,Sonar,2,0.11340011614401856,0.8896631823461092,25,60,374.3667533749249
bGWO-TVT,Sonar,3,0.10518989547038338,0.8993031358885016,33,60,367.5267755840905
bGWO-TVT,Sonar,4,0.12833623693379792,0.8749128919860627,27,60,365.5204110830091
bGWO-TVT,Sonar,5,0.123506968641115,0.8797909407665505,27,60,368.70890995883383
bGWO-TVT,Sonar,6,0.09925725900116147,0.9039488966318234,25,60,367.65747354202904
bGWO-TVT,Sonar,7,0.1368048780487805,0.8658536585365854,24,60,367.0573567908723
bGWO-TVT,Sonar,8,0.11340011614401856,0.8896631823461092,25,60,369.3619242499117
bGWO-TVT,Sonar,9,0.1175110336817654,0.8846689895470383,20,60,368.33648424991407
bGWO-TVT,Sonar,10,0.12371370499419283,0.8802555168408827,31,60,370.15298758400604
bGWO-TVT,Sonar,11,0.11917770034843207,0.8846689895470383,30,60,368.7222117919009
bGWO-TVT,Sonar,12,0.1238519163763067,0.8794425087108013,27,60,367.0958830420859
bGWO-TVT,Sonar,13,0.1287212543554007,0.8750290360046458,30,60,368.5358675830066
bGWO-TVT,Sonar,14,0.10795586527293839,0.8946573751451801,22,60,366.45402716705576
bGWO-TVT,Sonar,15,0.11406678281068522,0.8896631823461092,29,60,364.48900695797056
bGWO-TVT,Sonar,16,0.1285029036004646,0.8749128919860627,28,60,373.18718787492253
bGWO-TVT,Sonar,17,0.11917770034843207,0.8846689895470383,30,60,371.5352527501527
bGWO-TVT,Sonar,18,0.10946747967479677,0.8943089430894309,29,60,374.34739895910025
bGWO-TVT,Sonar,19,0.12827293844367013,0.8751451800232288,28,60,376.4516848339699
bGWO-TVT,Sonar,20,0.10931242740998846,0.8939605110336817,26,60,374.22998466715217
bGWO-TVT,Sonar,21,0.12896283391405353,0.8744483159117304,28,60,375.8862191669177
bGWO-TVT,Sonar,22,0.13349883855981418,0.8700348432055749,29,60,369.07260600011796
bGWO-TVT,Sonar,23,0.12889953542392574,0.8746806039488966,29,60,373.1814676669892
bGWO-TVT,Sonar,25,0.1142334494773519,0.8896631823461092,30,60,334.75741575006396
bGWO-TVT,Sonar,24,0.11363008130081304,0.8894308943089431,25,60,335.405525167007
bGWO-TVT,SpectEW,1,0.134193253287593,0.8690426275331935,10,22,195.6114072909113
bGWO-TVT,Sonar,26,0.09449128919860635,0.9085946573751451,24,60,336.18599329097196
bGWO-TVT,SpectEW,0,0.1454008004574042,0.8577218728162125,10,22,255.42579762497917
bGWO-TVT,Sonar,27,0.11962601626016263,0.8845528455284553,32,60,338.6989112079609
bGWO-TVT,Sonar,28,0.11884436701509873,0.8846689895470383,28,60,340.9504564171657
bGWO-TVT,Sonar,29,0.1331538908246226,0.870383275261324,29,60,360.11011491692625
bGWO-TVT,SpectEW,2,0.14180331618067463,0.8613556953179595,10,22,259.44354891590774
bGWO-TVT,SpectEW,3,0.14253459119496847,0.8610761705101329,11,22,259.5640768748708
bGWO-TVT,SpectEW,4,0.135240708976558,0.8689028651292803,12,22,261.3006073331926
bGWO-TVT,SpectEW,6,0.13440080045740424,0.8688329839273236,10,22,265.42729595815763
bGWO-TVT,SpectEW,5,0.14553916523727828,0.8575821104122993,10,22,269.5580295419786
bGWO-TVT,SpectEW,7,0.14250485991995407,0.8615653389238297,12,22,275.4178838750813
bGWO-TVT,SpectEW,8,0.14895883361921092,0.8536687631027254,9,22,273.9289009999484
bGWO-TVT,SpectEW,9,0.13768210405946243,0.8650593990216633,9,22,279.44094954198226
bGWO-TVT,SpectEW,11,0.1386603773584906,0.8649895178197065,11,22,275.18476116703823
bGWO-TVT,SpectEW,10,0.14180331618067463,0.8613556953179595,10,22,276.075310833985
bGWO-TVT,SpectEW,12,0.14211949685534586,0.8614954577218729,11,22,276.2494553751312
bGWO-TVT,SpectEW,13,0.1408942252715837,0.8613556953179595,8,22,272.0665296250954
bGWO-TVT,SpectEW,14,0.1484351057747284,0.853738644304682,8,22,273.08945499989204
bGWO-TVT,SpectEW,15,0.14770383076043445,0.8540181691125088,7,22,271.62773366691545
bGWO-TVT,SpectEW,16,0.14836592338479124,0.8538085255066388,8,22,271.3810813750606
bGWO-TVT,SpectEW,17,0.1451538021726701,0.8575122292103424,9,22,275.4471959169023
bGWO-TVT,SpectEW,18,0.1376129216695256,0.8651292802236197,9,22,273.3539376249537
bGWO-TVT,SpectEW,19,0.1381069182389937,0.8655485674353599,11,22,273.9630335001275
bGWO-TVT,SpectEW,20,0.14152658662092632,0.8616352201257861,10,22,273.7639402500354
bGWO-TVT,SpectEW,21,0.14519325328759294,0.8579315164220824,10,22,273.9033256669063
bGWO-TVT,SpectEW,22,0.1415563178959403,0.8611460517120897,9,22,274.49059008318
bGWO-TVT,SpectEW,23,0.1372275586049172,0.8650593990216631,8,22,275.68168095801957
bGWO-TVT,SpectEW,24,0.1427815894797028,0.8612858141160027,12,22,272.31040262500755
bGWO-TVT,SpectEW,25,0.14581589479702678,0.8573025856044725,10,22,278.3700555411633
bGWO-TVT,SpectEW,26,0.14201086335048596,0.8611460517120895,10,22,279.42490225005895
bGWO-TVT,SpectEW,27,0.14644825614636942,0.857582110412299,12,22,280.4157720829826
bGWO-TVT,SpectEW,28,0.14861292166952556,0.8540181691125086,9,22,279.75580050004646
bGWO-TVT,SpectEW,29,0.14079531160663236,0.8619147449336129,9,22,276.75433691684157
bGWO-TVT,TicTacToe,0,0.15672905759162287,0.8517888307155325,9,9,548.7281794578303
bGWO-TVT,TicTacToe,1,0.16090265052356026,0.8475730802792321,9,9,549.0228039580397
bGWO-TVT,TicTacToe,2,0.15777110602094235,0.8507362565445027,9,9,545.5145838749595
bGWO-TVT,TicTacToe,3,0.15987679973821992,0.8486092931937173,9,9,551.2180683750194
bGWO-TVT,TicTacToe,4,0.15880775523560212,0.8496891361256544,9,9,542.9888645000756
bGWO-TVT,TicTacToe,5,0.16502225130890044,0.843411867364747,9,9,543.5095333331265
bGWO-TVT,TicTacToe,6,0.16502225130890044,0.843411867364747,9,9,548.8661404170562
bGWO-TVT,TicTacToe,7,0.15880775523560212,0.8496891361256544,9,9,543.5274323751219
bGWO-TVT,TicTacToe,8,0.15987679973821992,0.8486092931937173,9,9,542.4241312090307
bGWO-TVT,TicTacToe,9,0.15880775523560212,0.8496891361256544,9,9,541.8270090830047
bGWO-TVT,TicTacToe,10,0.1660535013089006,0.8423702006980802,9,9,542.1048933328129
bGWO-TVT,TicTacToe,11,0.16089185209424073,0.8475839877835952,9,9,547.4489575829357
bGWO-TVT,TicTacToe,13,0.16911485602094248,0.8392779232111692,9,9,544.9442964170594
bGWO-TVT,TicTacToe,12,0.15571400523560205,0.8528141361256545,9,9,548.711570084095
bGWO-TVT,TicTacToe,14,0.16398020287958118,0.8444644415357766,9,9,548.9551348751411
bGWO-TVT,TicTacToe,15,0.1536191099476439,0.8549301919720769,9,9,550.1327680838294
bGWO-TVT,TicTacToe,16,0.16501685209424083,0.8434173211169285,9,9,549.6387433749624
bGWO-TVT,TicTacToe,18,0.16604270287958117,0.8423811082024433,9,9,544.5438438751735
bGWO-TVT,TicTacToe,17,0.16500605366492152,0.8434282286212914,9,9,547.8043351250235
bGWO-TVT,TicTacToe,19,0.1618745091623036,0.846591404886562,9,9,547.3341266249772
bGWO-TVT,TicTacToe,20,0.16393700916230358,0.8445080715532287,9,9,541.5889017500449
bGWO-TVT,TicTacToe,21,0.1577495091623036,0.8507580715532287,9,9,544.7813718749676
bGWO-TVT,TicTacToe,22,0.16916884816753916,0.8392233856893544,9,9,544.9077067088801
bGWO-TVT,TicTacToe,23,0.16915804973821985,0.8392342931937173,9,9,541.8635808329564
bGWO-TVT,Vote,0,0.027334759481961124,0.9742830712303423,3,16,252.74177241604775
bGWO-TVT,Vote,1,0.027701086956521702,0.9739130434782609,3,16,250.418046124978
bGWO-TVT,TicTacToe,24,0.1567398560209424,0.8517779232111693,9,9,551.779754916206
bGWO-TVT,TicTacToe,25,0.1526148560209423,0.8559445898778361,9,9,547.4441350828856
bGWO-TVT,TicTacToe,26,0.16602650523560225,0.8423974694589876,9,9,548.1169040829409
bGWO-TVT,TicTacToe,27,0.1588023560209425,0.8496945898778359,9,9,553.8636381248944
bGWO-TVT,Vote,2,0.030663852913968625,0.9696577243293246,1,16,247.52553070918657
