algorithm,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
bSCSO-OBL,TicTacToe,1,0.16090265052356026,0.8475730802792321,9,9,505.3658507911023
bSCSO-OBL,TicTacToe,2,0.15777110602094235,0.8507362565445027,9,9,504.80356212495826
bSCSO-OBL,TicTacToe,3,0.15987679973821992,0.8486092931937173,9,9,514.8328574579209
bSCSO-OBL,TicTacToe,4,0.15880775523560212,0.8496891361256544,9,9,513.7085704591591
bSCSO-OBL,TicTacToe,6,0.16502225130890044,0.843411867364747,9,9,514.8151069169398
bSCSO-OBL,TicTacToe,5,0.16502225130890044,0.843411867364747,9,9,519.0362349171191
bSCSO-OBL,TicTacToe,7,0.15880775523560212,0.8496891361256544,9,9,517.2595738340169
bSCSO-OBL,TicTacToe,8,0.15987679973821992,0.8486092931937173,9,9,520.7755560830701
bSCSO-OBL,TicTacToe,10,0.1660535013089006,0.8423702006980802,9,9,517.6546542921569
bSCSO-OBL,TicTacToe,9,0.15880775523560212,0.8496891361256544,9,9,518.1928213750944
bSCSO-OBL,TicTacToe,11,0.16089185209424073,0.8475839877835952,9,9,513.0708909579553
bSCSO-OBL,TicTacToe,12,0.15571400523560205,0.8528141361256545,9,9,501.0969007089734
bSCSO-OBL,TicTacToe,13,0.16911485602094248,0.8392779232111692,9,9,502.7347967501264
bSCSO-OBL,TicTacToe,14,0.16398020287958118,0.8444644415357766,9,9,504.8859190000221
bSCSO-OBL,TicTacToe,15,0.1536191099476439,0.8549301919720769,9,9,503.80378554179333
bSCSO-OBL,TicTacToe,16,0.16501685209424083,0.8434173211169285,9,9,495.645528125111
bSCSO-OBL,TicTacToe,17,0.16500605366492152,0.8434282286212914,9,9,494.33248683298007
